dimension,group,cells,median,mean,p95,top_5pct_fraction,top_1pct_fraction,top_5pct_enrichment,top_1pct_enrichment
region,Human M1C,110256,0.6124333,0.6068849,0.7266815900802612,0.04649180089972428,0.00844398490785082,0.9298360179944856,0.844398490785082
region,Human CMN,34365,0.60263354,0.5948568,0.734197735786438,0.05755856249090645,0.012309035355739852,1.1511712498181288,1.2309035355739852
region,Human CaB,29891,0.57872826,0.579825,0.678175687789917,0.009367368104111606,0.001639289418219531,0.1873473620822321,0.16392894182195308
region,Human HTHma,9025,0.55452555,0.55123836,0.6842533826828002,0.017285318559556787,0.005207756232686981,0.34570637119113573,0.5207756232686981
region,Human CA1R-CA2R-CA3R,21714,0.6058503,0.59575605,0.7276461750268935,0.04757299438150502,0.010223818734457032,0.9514598876301004,1.0223818734457033
region,Human SI,33370,0.5645052,0.56420255,0.7126084268093109,0.033772849865148336,0.008181000899011089,0.6754569973029667,0.8181000899011088
region,Human VLN,14529,0.63123226,0.61924416,0.746351146697998,0.08637896620551999,0.01521095739555372,1.7275793241103998,1.5210957395553721
region,Human GPi,1726,0.3539968,0.36337394,0.6390420943498611,0.0028968713789107765,0.0011587485515643105,0.05793742757821553,0.11587485515643105
region,Human TH-TL,32254,0.6200905,0.612901,0.7300466865301132,0.05140447696409747,0.007192906306194581,1.0280895392819493,0.7192906306194581
region,Human BNST,31277,0.55658597,0.55487907,0.6955649018287658,0.019215397896217668,0.0037407679764683314,0.38430795792435335,0.37407679764683316
region,Human LEC,29867,0.62676716,0.6177207,0.7295403599739074,0.05075836207185188,0.006261090836039776,1.0151672414370376,0.6261090836039775
region,Human MTG,85167,0.6209553,0.61315465,0.7309172093868256,0.05303697441497294,0.008465720290722933,1.0607394882994587,0.8465720290722933
region,Human A46,27929,0.6048432,0.59835535,0.7296665668487549,0.05034193848687744,0.008485803286906084,1.0068387697375487,0.8485803286906084
region,Human A35-A36,21712,0.6371454,0.6329753,0.7439711660146714,0.07811348563006633,0.014738393515106854,1.5622697126013265,1.4738393515106853
region,Human STG,27369,0.60542256,0.5993699,0.7317983150482177,0.053527713836822685,0.011618984983009974,1.0705542767364535,1.1618984983009975
region,Human A23,32983,0.5763146,0.5618552,0.72433762550354,0.043871085104447746,0.007731255495255131,0.8774217020889549,0.7731255495255132
region,Human V2,29656,0.6126479,0.6013018,0.7389608323574066,0.06666441866738602,0.013015915834906933,1.3332883733477203,1.3015915834906933
region,Human Pir,32186,0.60936487,0.6042476,0.7422149330377579,0.07096253029267384,0.014385136394705773,1.4192506058534766,1.4385136394705773
region,Human CA1U-CA2U-CA3U,31180,0.55973494,0.54051983,0.6906037032604218,0.016196279666452856,0.0030468248877485566,0.32392559332905707,0.30468248877485565
region,Human CA1U,14753,0.6392607,0.63036597,0.7287170767784118,0.04887141598318986,0.006642716735579204,0.9774283196637971,0.6642716735579204
