dataset,source_label,group,group_normalized,gene,n_cells,pct_expressing,mean_expression
Tabula Sapiens,cell_type,"activated CD4-positive, alpha-beta T cell","activated cd4-positive, alpha-beta t cell",ADORA2A,572,0.0,0.0
Tabula Sapiens,cell_type,"activated CD4-positive, alpha-beta T cell","activated cd4-positive, alpha-beta t cell",ADORA2B,572,0.5244755244755245,0.0034079088363796473
Tabula Sapiens,cell_type,"activated CD4-positive, alpha-beta T cell","activated cd4-positive, alpha-beta t cell",ADORA3,572,0.0,0.0
Tabula Sapiens,cell_type,"activated CD8-positive, alpha-beta T cell","activated cd8-positive, alpha-beta t cell",ADORA1,1147,0.08718395815170009,0.0007822603220120072
Tabula Sapiens,cell_type,"activated CD8-positive, alpha-beta T cell","activated cd8-positive, alpha-beta t cell",ADORA2A,1147,0.0,0.0
Tabula Sapiens,cell_type,"activated CD8-positive, alpha-beta T cell","activated cd8-positive, alpha-beta t cell",ADORA2B,1147,0.26155187445510025,0.002468325197696686
Tabula Sapiens,cell_type,"activated CD8-positive, alpha-beta T cell","activated cd8-positive, alpha-beta t cell",ADORA3,1147,0.0,0.0
Tabula Sapiens,cell_type,adventitial cell,adventitial cell,ADORA1,1045,0.7655502392344498,0.0029685867484658957
Tabula Sapiens,cell_type,adventitial cell,adventitial cell,ADORA2A,1045,0.19138755980861244,7.934324457892217e-06
Tabula Sapiens,cell_type,adventitial cell,adventitial cell,ADORA2B,1045,0.6698564593301436,0.005423619877547026
Tabula Sapiens,cell_type,adventitial cell,adventitial cell,ADORA3,1045,0.3827751196172249,0.0013755779946222901
Tabula Sapiens,cell_type,alveolar adventitial fibroblast,alveolar adventitial fibroblast,ADORA1,1113,1.6172506738544474,0.012275672517716885
Tabula Sapiens,cell_type,alveolar adventitial fibroblast,alveolar adventitial fibroblast,ADORA2A,1113,0.0,0.0
Tabula Sapiens,cell_type,alveolar adventitial fibroblast,alveolar adventitial fibroblast,ADORA2B,1113,0.9883198562443846,0.006762552075088024
Tabula Sapiens,cell_type,alveolar adventitial fibroblast,alveolar adventitial fibroblast,ADORA3,1113,0.17969451931716085,0.0012061295565217733
Tabula Sapiens,cell_type,basal cell,basal cell,ADORA1,33526,0.14317246316291832,0.0006904685869812965
Tabula Sapiens,cell_type,basal cell,basal cell,ADORA2A,33526,0.03281035614150212,7.48267921153456e-05
Tabula Sapiens,cell_type,basal cell,basal cell,ADORA2B,33526,31.86780409234624,0.2187090516090393
Tabula Sapiens,cell_type,basal cell,basal cell,ADORA3,33526,0.05667243333532184,0.0001737137499731034
Tabula Sapiens,cell_type,basal cell of prostate epithelium,basal cell of prostate epithelium,ADORA1,3495,0.17167381974248927,0.0007504324312321842
Tabula Sapiens,cell_type,basal cell of prostate epithelium,basal cell of prostate epithelium,ADORA2A,3495,0.028612303290414882,0.00021121790632605553
Tabula Sapiens,cell_type,basal cell of prostate epithelium,basal cell of prostate epithelium,ADORA2B,3495,4.86409155937053,0.022954778745770454
Tabula Sapiens,cell_type,basal cell of prostate epithelium,basal cell of prostate epithelium,ADORA3,3495,0.14306151645207438,0.0012497848365455866
Tabula Sapiens,cell_type,basophil,basophil,ADORA1,1669,0.7189934092270821,0.005299129523336887
Tabula Sapiens,cell_type,basophil,basophil,ADORA2A,1669,0.0,0.0
Tabula Sapiens,cell_type,basophil,basophil,ADORA2B,1669,3.834631515877771,0.03265233337879181
Tabula Sapiens,cell_type,basophil,basophil,ADORA3,1669,11.863391252246855,0.1177842915058136
Tabula Sapiens,cell_type,bladder urothelial cell,bladder urothelial cell,ADORA1,27241,0.07708968099555816,0.0003313378256279975
Tabula Sapiens,cell_type,bladder urothelial cell,bladder urothelial cell,ADORA2A,27241,0.0073418743805293485,6.855893843749072e-06
Tabula Sapiens,cell_type,bladder urothelial cell,bladder urothelial cell,ADORA2B,27241,31.063470504019676,0.15450681746006012
Tabula Sapiens,cell_type,bladder urothelial cell,bladder urothelial cell,ADORA3,27241,0.11379905289820491,0.0003044751938432455
Tabula Sapiens,cell_type,blood vessel smooth muscle cell,blood vessel smooth muscle cell,ADORA1,6642,0.22583559168925021,0.001678942353464663
Tabula Sapiens,cell_type,blood vessel smooth muscle cell,blood vessel smooth muscle cell,ADORA2A,6642,0.015055706112616682,1.0969637287416845e-06
Tabula Sapiens,cell_type,blood vessel smooth muscle cell,blood vessel smooth muscle cell,ADORA2B,6642,0.22583559168925021,0.0012053889222443104
Tabula Sapiens,cell_type,blood vessel smooth muscle cell,blood vessel smooth muscle cell,ADORA3,6642,0.0,0.0
Tabula Sapiens,cell_type,bronchial smooth muscle cell,bronchial smooth muscle cell,ADORA1,220,0.9090909090909091,0.004878486506640911
Tabula Sapiens,cell_type,bronchial smooth muscle cell,bronchial smooth muscle cell,ADORA2A,220,0.0,0.0
Tabula Sapiens,cell_type,bronchial smooth muscle cell,bronchial smooth muscle cell,ADORA2B,220,0.9090909090909091,0.012896875850856304
Tabula Sapiens,cell_type,bronchial smooth muscle cell,bronchial smooth muscle cell,ADORA3,220,0.0,0.0
Tabula Sapiens,cell_type,capillary endothelial cell,capillary endothelial cell,ADORA1,15298,0.08497842855275199,0.0004534651234280318
Tabula Sapiens,cell_type,capillary endothelial cell,capillary endothelial cell,ADORA2A,15298,0.10458883514184861,0.00038360292091965675
Tabula Sapiens,cell_type,capillary endothelial cell,capillary endothelial cell,ADORA2B,15298,0.3333769120146424,0.0023912242613732815
Tabula Sapiens,cell_type,capillary endothelial cell,capillary endothelial cell,ADORA3,15298,0.07844162635638645,0.0005564638995565474
Tabula Sapiens,cell_type,cardiac endothelial cell,cardiac endothelial cell,ADORA1,10092,0.7827982560443916,0.007910951040685177
Tabula Sapiens,cell_type,cardiac endothelial cell,cardiac endothelial cell,ADORA2A,10092,0.04954419342053111,0.00019659311510622501
Tabula Sapiens,cell_type,cardiac endothelial cell,cardiac endothelial cell,ADORA2B,10092,0.3765358699960365,0.0026314861606806517
Tabula Sapiens,cell_type,cardiac endothelial cell,cardiac endothelial cell,ADORA3,10092,0.24772096710265556,0.002164492616429925
Tabula Sapiens,cell_type,ciliated epithelial cell,ciliated epithelial cell,ADORA1,320,0.0,0.0
Tabula Sapiens,cell_type,ciliated epithelial cell,ciliated epithelial cell,ADORA2A,320,0.3125,0.0009461070294491947
Tabula Sapiens,cell_type,ciliated epithelial cell,ciliated epithelial cell,ADORA2B,320,4.375,0.010890445671975613
Tabula Sapiens,cell_type,ciliated epithelial cell,ciliated epithelial cell,ADORA3,320,0.0,0.0
Tabula Sapiens,cell_type,classical monocyte,classical monocyte,ADORA1,18200,0.20879120879120883,0.001070515252649784
Tabula Sapiens,cell_type,classical monocyte,classical monocyte,ADORA2A,18200,0.21978021978021978,0.0014532564673572779
Tabula Sapiens,cell_type,classical monocyte,classical monocyte,ADORA2B,18200,8.307692307692308,0.051736656576395035
Tabula Sapiens,cell_type,classical monocyte,classical monocyte,ADORA3,18200,6.7967032967032965,0.037285078316926956
Tabula Sapiens,cell_type,club cell,club cell,ADORA1,1747,0.11448196908986834,0.0005255746655166149
Tabula Sapiens,cell_type,club cell,club cell,ADORA2A,1747,0.0,0.0
Tabula Sapiens,cell_type,club cell,club cell,ADORA2B,1747,8.700629650829994,0.05001453682780266
Tabula Sapiens,cell_type,club cell,club cell,ADORA3,1747,0.05724098454493417,7.176784129114822e-05
Tabula Sapiens,cell_type,colon endothelial cell,colon endothelial cell,ADORA1,348,0.0,0.0
Tabula Sapiens,cell_type,colon endothelial cell,colon endothelial cell,ADORA2A,348,0.28735632183908044,0.0009102424955926836
Tabula Sapiens,cell_type,colon endothelial cell,colon endothelial cell,ADORA2B,348,0.28735632183908044,0.0010143739636987448
Tabula Sapiens,cell_type,colon endothelial cell,colon endothelial cell,ADORA3,348,0.0,0.0
Tabula Sapiens,cell_type,colon macrophage,colon macrophage,ADORA1,328,3.048780487804878,0.015848003327846527
Tabula Sapiens,cell_type,colon macrophage,colon macrophage,ADORA2A,328,0.0,0.0
Tabula Sapiens,cell_type,colon macrophage,colon macrophage,ADORA2B,328,5.487804878048781,0.03376394510269165
Tabula Sapiens,cell_type,colon macrophage,colon macrophage,ADORA3,328,40.243902439024396,0.2897321283817291
Tabula Sapiens,cell_type,common myeloid progenitor,common myeloid progenitor,ADORA1,456,0.8771929824561403,0.0013894494622945786
Tabula Sapiens,cell_type,common myeloid progenitor,common myeloid progenitor,ADORA2A,456,0.21929824561403508,0.00032726352219469845
Tabula Sapiens,cell_type,common myeloid progenitor,common myeloid progenitor,ADORA2B,456,31.140350877192986,0.09755972027778625
Tabula Sapiens,cell_type,common myeloid progenitor,common myeloid progenitor,ADORA3,456,0.6578947368421052,0.000829101714771241
Tabula Sapiens,cell_type,conjunctival epithelial cell,conjunctival epithelial cell,ADORA1,11087,0.1262740146117074,0.0007864089566282928
Tabula Sapiens,cell_type,conjunctival epithelial cell,conjunctival epithelial cell,ADORA2A,11087,0.036078289889059256,0.00024028209736570716
Tabula Sapiens,cell_type,conjunctival epithelial cell,conjunctival epithelial cell,ADORA2B,11087,18.868945611977992,0.11738232523202896
Tabula Sapiens,cell_type,conjunctival epithelial cell,conjunctival epithelial cell,ADORA3,11087,0.07215657977811851,0.0005162168527022004
Tabula Sapiens,cell_type,connective tissue cell,connective tissue cell,ADORA1,152,0.6578947368421052,0.0034746911842375994
Tabula Sapiens,cell_type,connective tissue cell,connective tissue cell,ADORA2A,152,0.0,0.0
Tabula Sapiens,cell_type,connective tissue cell,connective tissue cell,ADORA2B,152,0.0,0.0
Tabula Sapiens,cell_type,connective tissue cell,connective tissue cell,ADORA3,152,0.0,0.0
Tabula Sapiens,cell_type,corneal epithelial cell,corneal epithelial cell,ADORA1,4187,0.0,0.0
Tabula Sapiens,cell_type,corneal epithelial cell,corneal epithelial cell,ADORA2A,4187,0.0,0.0
Tabula Sapiens,cell_type,corneal epithelial cell,corneal epithelial cell,ADORA2B,4187,4.060186290900406,0.01582736149430275
Tabula Sapiens,cell_type,corneal epithelial cell,corneal epithelial cell,ADORA3,4187,0.0,0.0
Tabula Sapiens,cell_type,duct epithelial cell,duct epithelial cell,ADORA1,3889,1.4399588583183338,0.005649307742714882
Tabula Sapiens,cell_type,duct epithelial cell,duct epithelial cell,ADORA2A,3889,0.05142710208279763,0.0001420842600055039
Tabula Sapiens,cell_type,duct epithelial cell,duct epithelial cell,ADORA2B,3889,3.059912573926459,0.009364333935081959
Tabula Sapiens,cell_type,duct epithelial cell,duct epithelial cell,ADORA3,3889,0.05142710208279763,0.00013266963651403785
Tabula Sapiens,cell_type,endothelial cell,endothelial cell,ADORA1,33703,0.34121591549713676,0.0019457791931927204
Tabula Sapiens,cell_type,endothelial cell,endothelial cell,ADORA2A,33703,0.1780256950419844,0.0005248005618341267
Tabula Sapiens,cell_type,endothelial cell,endothelial cell,ADORA2B,33703,0.6260570275643118,0.003948196303099394
Tabula Sapiens,cell_type,endothelial cell,endothelial cell,ADORA3,33703,0.32341334599293836,0.0021520780865103006
Tabula Sapiens,cell_type,endothelial cell of arteriole,endothelial cell of arteriole,ADORA1,132,0.0,0.0
Tabula Sapiens,cell_type,endothelial cell of arteriole,endothelial cell of arteriole,ADORA2A,132,0.0,0.0
Tabula Sapiens,cell_type,endothelial cell of arteriole,endothelial cell of arteriole,ADORA2B,132,0.0,0.0
Tabula Sapiens,cell_type,endothelial cell of arteriole,endothelial cell of arteriole,ADORA3,132,0.7575757575757576,0.004255974665284157
Tabula Sapiens,cell_type,endothelial cell of artery,endothelial cell of artery,ADORA1,3471,0.08643042350907519,0.00039433251367881894
Tabula Sapiens,cell_type,endothelial cell of artery,endothelial cell of artery,ADORA2A,3471,0.34572169403630076,0.001719548017717898
Tabula Sapiens,cell_type,endothelial cell of artery,endothelial cell of artery,ADORA2B,3471,0.8066839527513685,0.004466714803129435
Tabula Sapiens,cell_type,endothelial cell of artery,endothelial cell of artery,ADORA3,3471,0.25929127052722556,0.0011879111407324672
Tabula Sapiens,cell_type,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,ADORA1,2438,0.08203445447087777,0.0004796345310751349
Tabula Sapiens,cell_type,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,ADORA2A,2438,0.04101722723543889,0.00046272645704448223
Tabula Sapiens,cell_type,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,ADORA2B,2438,0.5332239540607054,0.00284204981289804
Tabula Sapiens,cell_type,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,ADORA3,2438,0.08203445447087777,0.00022777383856009692
Tabula Sapiens,cell_type,endothelial cell of vascular tree,endothelial cell of vascular tree,ADORA1,875,0.5714285714285714,0.005371997132897377
Tabula Sapiens,cell_type,endothelial cell of vascular tree,endothelial cell of vascular tree,ADORA2A,875,0.2285714285714286,5.720244735130109e-05
Tabula Sapiens,cell_type,endothelial cell of vascular tree,endothelial cell of vascular tree,ADORA2B,875,0.4571428571428572,0.003264656290411949
Tabula Sapiens,cell_type,endothelial cell of vascular tree,endothelial cell of vascular tree,ADORA3,875,0.0,0.0
Tabula Sapiens,cell_type,endothelial cell of venule,endothelial cell of venule,ADORA1,52,0.0,0.0
Tabula Sapiens,cell_type,endothelial cell of venule,endothelial cell of venule,ADORA2A,52,0.0,0.0
Tabula Sapiens,cell_type,endothelial cell of venule,endothelial cell of venule,ADORA2B,52,0.0,0.0
Tabula Sapiens,cell_type,endothelial cell of venule,endothelial cell of venule,ADORA3,52,0.0,0.0
Tabula Sapiens,cell_type,enterocyte of epithelium of large intestine,enterocyte of epithelium of large intestine,ADORA1,4567,0.41602802715130277,0.0006406800821423531
Tabula Sapiens,cell_type,enterocyte of epithelium of large intestine,enterocyte of epithelium of large intestine,ADORA2A,4567,0.240858331508649,0.0003877444542013109
Tabula Sapiens,cell_type,enterocyte of epithelium of large intestine,enterocyte of epithelium of large intestine,ADORA2B,4567,9.349682504926648,0.07137637585401535
Tabula Sapiens,cell_type,enterocyte of epithelium of large intestine,enterocyte of epithelium of large intestine,ADORA3,4567,0.04379242391066346,1.317921942245448e-06
Tabula Sapiens,cell_type,enterocyte of epithelium proper of duodenum,enterocyte of epithelium proper of duodenum,ADORA1,13495,0.2667654686921082,0.0011171859223395586
Tabula Sapiens,cell_type,enterocyte of epithelium proper of duodenum,enterocyte of epithelium proper of duodenum,ADORA2A,13495,0.02223045572434235,9.251201845472679e-05
Tabula Sapiens,cell_type,enterocyte of epithelium proper of duodenum,enterocyte of epithelium proper of duodenum,ADORA2B,13495,0.2667654686921082,0.0014566496247425675
Tabula Sapiens,cell_type,enterocyte of epithelium proper of duodenum,enterocyte of epithelium proper of duodenum,ADORA3,13495,0.0,0.0
Tabula Sapiens,cell_type,enterocyte of epithelium proper of ileum,enterocyte of epithelium proper of ileum,ADORA1,6477,0.0771962328238382,0.0002179400180466473
Tabula Sapiens,cell_type,enterocyte of epithelium proper of ileum,enterocyte of epithelium proper of ileum,ADORA2A,6477,0.015439246564767639,3.6005847505293787e-05
Tabula Sapiens,cell_type,enterocyte of epithelium proper of ileum,enterocyte of epithelium proper of ileum,ADORA2B,6477,0.7102053419793114,0.0028585661202669144
Tabula Sapiens,cell_type,enterocyte of epithelium proper of ileum,enterocyte of epithelium proper of ileum,ADORA3,6477,0.04631773969430292,0.00024341994139831513
Tabula Sapiens,cell_type,enterocyte of epithelium proper of jejunum,enterocyte of epithelium proper of jejunum,ADORA1,405,0.0,0.0
Tabula Sapiens,cell_type,enterocyte of epithelium proper of jejunum,enterocyte of epithelium proper of jejunum,ADORA2A,405,0.0,0.0
Tabula Sapiens,cell_type,enterocyte of epithelium proper of jejunum,enterocyte of epithelium proper of jejunum,ADORA2B,405,0.0,0.0
Tabula Sapiens,cell_type,enterocyte of epithelium proper of jejunum,enterocyte of epithelium proper of jejunum,ADORA3,405,0.0,0.0
Tabula Sapiens,cell_type,enterocyte of epithelium proper of small intestine,enterocyte of epithelium proper of small intestine,ADORA1,1415,0.49469964664310956,0.001114886486902833
Tabula Sapiens,cell_type,enterocyte of epithelium proper of small intestine,enterocyte of epithelium proper of small intestine,ADORA2A,1415,1.2014134275618376,0.004418326076120138
Tabula Sapiens,cell_type,enterocyte of epithelium proper of small intestine,enterocyte of epithelium proper of small intestine,ADORA2B,1415,1.5547703180212016,0.005385860335081816
Tabula Sapiens,cell_type,enterocyte of epithelium proper of small intestine,enterocyte of epithelium proper of small intestine,ADORA3,1415,0.1413427561837456,0.0001265192258870229
Tabula Sapiens,cell_type,enteroendocrine cell of small intestine,enteroendocrine cell of small intestine,ADORA1,264,0.0,0.0
Tabula Sapiens,cell_type,enteroendocrine cell of small intestine,enteroendocrine cell of small intestine,ADORA2A,264,0.0,0.0
Tabula Sapiens,cell_type,enteroendocrine cell of small intestine,enteroendocrine cell of small intestine,ADORA2B,264,2.6515151515151514,0.01316039077937603
Tabula Sapiens,cell_type,enteroendocrine cell of small intestine,enteroendocrine cell of small intestine,ADORA3,264,0.0,0.0
Tabula Sapiens,cell_type,enteroglial cell,enteroglial cell,ADORA1,990,0.0,0.0
Tabula Sapiens,cell_type,enteroglial cell,enteroglial cell,ADORA2A,990,0.0,0.0
Tabula Sapiens,cell_type,enteroglial cell,enteroglial cell,ADORA2B,990,0.20202020202020202,0.0013406381476670504
Tabula Sapiens,cell_type,enteroglial cell,enteroglial cell,ADORA3,990,0.20202020202020202,0.002255059313029051
Tabula Sapiens,cell_type,epithelial cell,epithelial cell,ADORA1,1675,0.3582089552238806,0.003321181982755661
Tabula Sapiens,cell_type,epithelial cell,epithelial cell,ADORA2A,1675,0.0,0.0
Tabula Sapiens,cell_type,epithelial cell,epithelial cell,ADORA2B,1675,0.7164179104477612,0.005470792297273874
Tabula Sapiens,cell_type,epithelial cell,epithelial cell,ADORA3,1675,0.0,0.0
Tabula Sapiens,cell_type,epithelial cell of uterus,epithelial cell of uterus,ADORA1,1417,1.6231474947071278,0.004516554996371269
Tabula Sapiens,cell_type,epithelial cell of uterus,epithelial cell of uterus,ADORA2A,1417,0.0,0.0
Tabula Sapiens,cell_type,epithelial cell of uterus,epithelial cell of uterus,ADORA2B,1417,3.387438249823571,0.01742544211447239
Tabula Sapiens,cell_type,epithelial cell of uterus,epithelial cell of uterus,ADORA3,1417,0.07057163020465773,7.218809969344875e-06
Tabula Sapiens,cell_type,erythrocyte,erythrocyte,ADORA1,14611,0.03422079255355554,0.0002873757330235094
Tabula Sapiens,cell_type,erythrocyte,erythrocyte,ADORA2A,14611,0.03422079255355554,0.00014967389870435
Tabula Sapiens,cell_type,erythrocyte,erythrocyte,ADORA2B,14611,0.4106495106426665,0.0013605828862637281
Tabula Sapiens,cell_type,erythrocyte,erythrocyte,ADORA3,14611,0.03422079255355554,0.00018625028315000236
Tabula Sapiens,cell_type,erythroid progenitor cell,erythroid progenitor cell,ADORA1,971,0.20597322348094746,0.0002929024340119213
Tabula Sapiens,cell_type,erythroid progenitor cell,erythroid progenitor cell,ADORA2A,971,0.20597322348094746,0.0002751272695604712
Tabula Sapiens,cell_type,erythroid progenitor cell,erythroid progenitor cell,ADORA2B,971,26.364572605561275,0.10022466629743576
Tabula Sapiens,cell_type,erythroid progenitor cell,erythroid progenitor cell,ADORA3,971,0.0,0.0
Tabula Sapiens,cell_type,eye photoreceptor cell,eye photoreceptor cell,ADORA1,1536,0.5208333333333333,0.004111807327717543
Tabula Sapiens,cell_type,eye photoreceptor cell,eye photoreceptor cell,ADORA2A,1536,0.0,0.0
Tabula Sapiens,cell_type,eye photoreceptor cell,eye photoreceptor cell,ADORA2B,1536,0.4557291666666667,0.002702033380046487
Tabula Sapiens,cell_type,eye photoreceptor cell,eye photoreceptor cell,ADORA3,1536,0.390625,0.003887672210112214
Tabula Sapiens,cell_type,fast muscle cell,fast muscle cell,ADORA1,495,2.4242424242424243,0.01789471134543419
Tabula Sapiens,cell_type,fast muscle cell,fast muscle cell,ADORA2A,495,0.0,0.0
Tabula Sapiens,cell_type,fast muscle cell,fast muscle cell,ADORA2B,495,0.6060606060606061,0.003797024954110384
Tabula Sapiens,cell_type,fast muscle cell,fast muscle cell,ADORA3,495,0.0,0.0
Tabula Sapiens,cell_type,fibroblast,fibroblast,ADORA1,83338,0.7079603542201637,0.004135634750127792
Tabula Sapiens,cell_type,fibroblast,fibroblast,ADORA2A,83338,0.027598454486548754,9.629419218981639e-05
Tabula Sapiens,cell_type,fibroblast,fibroblast,ADORA2B,83338,1.7075043797547338,0.008543637581169605
Tabula Sapiens,cell_type,fibroblast,fibroblast,ADORA3,83338,0.1007943555160911,0.0005885182181373239
Tabula Sapiens,cell_type,fibroblast of breast,fibroblast of breast,ADORA1,5270,1.840607210626186,0.014217903837561607
Tabula Sapiens,cell_type,fibroblast of breast,fibroblast of breast,ADORA2A,5270,0.018975332068311195,0.0002858250227291137
Tabula Sapiens,cell_type,fibroblast of breast,fibroblast of breast,ADORA2B,5270,1.7647058823529411,0.01463174819946289
Tabula Sapiens,cell_type,fibroblast of breast,fibroblast of breast,ADORA3,5270,0.018975332068311195,2.2535741663887165e-05
Tabula Sapiens,cell_type,fibroblast of cardiac tissue,fibroblast of cardiac tissue,ADORA1,1947,0.6163328197226503,0.003841215278953314
Tabula Sapiens,cell_type,fibroblast of cardiac tissue,fibroblast of cardiac tissue,ADORA2A,1947,0.0,0.0
Tabula Sapiens,cell_type,fibroblast of cardiac tissue,fibroblast of cardiac tissue,ADORA2B,1947,1.848998459167951,0.011299443431198597
Tabula Sapiens,cell_type,fibroblast of cardiac tissue,fibroblast of cardiac tissue,ADORA3,1947,0.15408320493066258,0.0007083651726134121
Tabula Sapiens,cell_type,gamma-delta T cell,gamma-delta t cell,ADORA1,1977,0.0,0.0
Tabula Sapiens,cell_type,gamma-delta T cell,gamma-delta t cell,ADORA2A,1977,0.0,0.0
Tabula Sapiens,cell_type,gamma-delta T cell,gamma-delta t cell,ADORA2B,1977,0.3540718259989884,0.0035705268383026123
Tabula Sapiens,cell_type,gamma-delta T cell,gamma-delta t cell,ADORA3,1977,0.0,0.0
Tabula Sapiens,cell_type,glandular secretory epithelial cell,glandular secretory epithelial cell,ADORA1,235,3.404255319148936,0.01652141660451889
Tabula Sapiens,cell_type,glandular secretory epithelial cell,glandular secretory epithelial cell,ADORA2A,235,0.0,0.0
Tabula Sapiens,cell_type,glandular secretory epithelial cell,glandular secretory epithelial cell,ADORA2B,235,2.127659574468085,0.007788234390318394
Tabula Sapiens,cell_type,glandular secretory epithelial cell,glandular secretory epithelial cell,ADORA3,235,0.0,0.0
Tabula Sapiens,cell_type,granulocyte,granulocyte,ADORA1,769,0.3901170351105332,0.003984552342444658
Tabula Sapiens,cell_type,granulocyte,granulocyte,ADORA2A,769,0.5201560468140443,0.004593194462358952
Tabula Sapiens,cell_type,granulocyte,granulocyte,ADORA2B,769,0.6501950585175552,0.0038729016669094563
Tabula Sapiens,cell_type,granulocyte,granulocyte,ADORA3,769,0.13003901170351106,0.0015995095018297434
Tabula Sapiens,cell_type,hematopoietic cell,hematopoietic cell,ADORA1,100,1.0,0.006843643728643656
Tabula Sapiens,cell_type,hematopoietic cell,hematopoietic cell,ADORA2A,100,0.0,0.0
Tabula Sapiens,cell_type,hematopoietic cell,hematopoietic cell,ADORA2B,100,1.0,0.006711937952786684
Tabula Sapiens,cell_type,hematopoietic cell,hematopoietic cell,ADORA3,100,0.0,0.0
Tabula Sapiens,cell_type,hematopoietic precursor cell,hematopoietic precursor cell,ADORA1,2140,0.7476635514018692,0.0031635549385100603
Tabula Sapiens,cell_type,hematopoietic precursor cell,hematopoietic precursor cell,ADORA2A,2140,0.14018691588785046,0.0005210970412008464
Tabula Sapiens,cell_type,hematopoietic precursor cell,hematopoietic precursor cell,ADORA2B,2140,5.934579439252336,0.023957593366503716
Tabula Sapiens,cell_type,hematopoietic precursor cell,hematopoietic precursor cell,ADORA3,2140,1.4485981308411215,0.005348887760192156
Tabula Sapiens,cell_type,hematopoietic stem cell,hematopoietic stem cell,ADORA1,858,0.0,0.0
Tabula Sapiens,cell_type,hematopoietic stem cell,hematopoietic stem cell,ADORA2A,858,0.4662004662004662,0.002328484319150448
Tabula Sapiens,cell_type,hematopoietic stem cell,hematopoietic stem cell,ADORA2B,858,9.44055944055944,0.053848035633563995
Tabula Sapiens,cell_type,hematopoietic stem cell,hematopoietic stem cell,ADORA3,858,0.11655011655011654,0.00032668389030732214
Tabula Sapiens,cell_type,hepatic stellate cell,hepatic stellate cell,ADORA1,223,0.0,0.0
Tabula Sapiens,cell_type,hepatic stellate cell,hepatic stellate cell,ADORA2A,223,0.0,0.0
Tabula Sapiens,cell_type,hepatic stellate cell,hepatic stellate cell,ADORA2B,223,0.8968609865470852,0.006986405234783888
Tabula Sapiens,cell_type,hepatic stellate cell,hepatic stellate cell,ADORA3,223,0.0,0.0
Tabula Sapiens,cell_type,hepatocyte,hepatocyte,ADORA1,7414,0.18883193957377933,0.0007510223076678813
Tabula Sapiens,cell_type,hepatocyte,hepatocyte,ADORA2A,7414,0.21580793094146208,0.000968747481238097
Tabula Sapiens,cell_type,hepatocyte,hepatocyte,ADORA2B,7414,0.22929592662530346,0.00133927958086133
Tabula Sapiens,cell_type,hepatocyte,hepatocyte,ADORA3,7414,0.02697599136768276,0.00012797582894563675
Tabula Sapiens,cell_type,innate lymphoid cell,innate lymphoid cell,ADORA1,971,0.20597322348094746,0.0011333838338032365
Tabula Sapiens,cell_type,innate lymphoid cell,innate lymphoid cell,ADORA2A,971,1.132852729145211,0.004711805377155542
Tabula Sapiens,cell_type,innate lymphoid cell,innate lymphoid cell,ADORA2B,971,0.7209062821833162,0.00823377538472414
Tabula Sapiens,cell_type,innate lymphoid cell,innate lymphoid cell,ADORA3,971,0.5149330587023687,0.00023495651839766651
Tabula Sapiens,cell_type,intermediate monocyte,intermediate monocyte,ADORA1,5478,0.3103322380430814,0.0015525036724284291
Tabula Sapiens,cell_type,intermediate monocyte,intermediate monocyte,ADORA2A,5478,0.10952902519167579,0.0005306294187903404
Tabula Sapiens,cell_type,intermediate monocyte,intermediate monocyte,ADORA2B,5478,8.342460752099306,0.05609973892569542
Tabula Sapiens,cell_type,intermediate monocyte,intermediate monocyte,ADORA3,5478,11.829134720700987,0.07549519091844559
Tabula Sapiens,cell_type,interstitial cell of Cajal,interstitial cell of cajal,ADORA1,71,0.0,0.0
Tabula Sapiens,cell_type,interstitial cell of Cajal,interstitial cell of cajal,ADORA2A,71,0.0,0.0
Tabula Sapiens,cell_type,interstitial cell of Cajal,interstitial cell of cajal,ADORA2B,71,0.0,0.0
Tabula Sapiens,cell_type,interstitial cell of Cajal,interstitial cell of cajal,ADORA3,71,0.0,0.0
Tabula Sapiens,cell_type,intestinal crypt stem cell of colon,intestinal crypt stem cell of colon,ADORA1,1732,0.0,0.0
Tabula Sapiens,cell_type,intestinal crypt stem cell of colon,intestinal crypt stem cell of colon,ADORA2A,1732,0.0,0.0
Tabula Sapiens,cell_type,intestinal crypt stem cell of colon,intestinal crypt stem cell of colon,ADORA2B,1732,18.30254041570439,0.08927921205759048
Tabula Sapiens,cell_type,intestinal crypt stem cell of colon,intestinal crypt stem cell of colon,ADORA3,1732,0.11547344110854503,0.00037764772423543036
Tabula Sapiens,cell_type,intestinal crypt stem cell of small intestine,intestinal crypt stem cell of small intestine,ADORA1,587,0.0,0.0
Tabula Sapiens,cell_type,intestinal crypt stem cell of small intestine,intestinal crypt stem cell of small intestine,ADORA2A,587,0.0,0.0
Tabula Sapiens,cell_type,intestinal crypt stem cell of small intestine,intestinal crypt stem cell of small intestine,ADORA2B,587,3.0664395229982966,0.017751572653651237
Tabula Sapiens,cell_type,intestinal crypt stem cell of small intestine,intestinal crypt stem cell of small intestine,ADORA3,587,0.17035775127768313,0.00026889596483670175
