atlas,group,n_cells,receptor,Gi_alpha,adenylyl_cyclase,PKA,cAMP_downstream_CREB,Gbg_GIRK,Gbg_Ca_channels,PLC_PKC_Ca,NFkB,PI3K_MAPK,NO_cGMP,combined
Tabula Sapiens,"CD4-positive, alpha-beta T cell",97130,-0.0026007472591862597,-0.02139914162655865,-0.01910980751240697,-0.03808922177725205,-0.31685770718749195,-0.004748193498951689,-0.005150956227404321,0.1380362111166602,0.13849261965379034,-0.02855003564360703,-0.0976907490487019,-0.02342433900101002
Tabula Sapiens,neuron,82,-0.011095982244828852,-0.03566290088993934,0.02070843680966191,0.08930618330472856,-0.44665665717386605,-0.013863061068624985,5.6035107955699354e-05,0.37530234313019173,-0.21742660781232323,0.06419176594310283,-0.08298942658544001,-0.023466351952671063
Tabula Sapiens,transit amplifying cell of small intestine,34,-0.0033299872788655404,-0.09393983531836214,-0.019289178283789246,-0.13199841080110192,-0.009020287276464867,0.08565936787944177,-0.025100181053173458,0.15859750037942172,-0.12927004499360917,-0.07041955362135732,-0.023340126706929018,-0.02376824882498084
Tabula Sapiens,bladder urothelial cell,27241,-0.0028708005954711222,-0.000657247828284635,-0.004309903242827609,-0.1688577587156425,-0.36949035125280943,-0.014251922550026174,-0.012111988224996914,0.07724409717470121,0.4574556775024331,-0.1180008439548128,-0.11417048149217372,-0.024547411198173687
Tabula Sapiens,epithelial cell of uterus,1417,-0.0035290701870347085,-0.03873156098943065,-0.018839109251655214,-0.16821775464725536,-0.36357238500628125,-0.0076584888462001245,-0.004948004070338657,0.13189415185444725,0.3870391988081775,-0.09193673872646352,-0.09402817083610092,-0.02477526653619415
Tabula Sapiens,endothelial cell of vascular tree,875,0.002772586457857064,0.014116562707083669,-0.0042431249583273056,-0.07485674366823267,-0.32243733459370477,-0.010474287831523852,-0.005395848374527746,0.21155206896459727,0.03357485271266525,-0.09059846229123689,-0.03539220707543403,-0.025580176177343997
Tabula Sapiens,"CD4-positive, alpha-beta thymocyte",4685,-0.002142675534256495,-0.036846722054026226,-0.012207188433107771,-0.03244047848843715,-0.2295852927566211,-0.0046655366317874215,-0.004877771807930421,0.09387533090009492,0.07195729160576003,-0.038927930313182424,-0.09317866465859213,-0.02627633074291693
Tabula Sapiens,Mueller cell,506,0.08271369290475553,-0.029418666671521487,0.029511972237010242,0.035908091202505876,-0.44264667852829565,-0.0019324403660180497,0.10871499654774373,0.1806318169377905,-0.24138057350287798,-0.05030940905316095,0.03870466171893597,-0.0263184124157393
Tabula Sapiens,myoepithelial cell,486,-0.0019310908218406883,-0.1881959514534563,0.08134699342027403,-0.02280042898240836,-0.4003192917309671,-0.00731027088254506,-0.005130741622590232,0.18784543832535272,-0.09578496561133693,-0.02522510298195907,0.1872045387981684,-0.02639098850393715
Tabula Sapiens,bronchial smooth muscle cell,220,0.0008552482493211179,-0.054476746218754535,0.12206955278199697,-0.0021476298617199296,-0.5867864428731527,-0.002564142672616237,-0.0049901028324066754,0.20962313024334184,-0.18924958048695265,-0.09440210938111471,0.2981140705260604,-0.027632250229636102
Tabula Sapiens,vein endothelial cell,4698,-0.0028445840023538092,0.08032249703713223,-0.0015162072454409543,-0.09500592652791817,-0.3457610725087781,-0.00627124844100405,-0.004672744880045716,0.15780858055419478,0.024803475137972875,-0.06372820107337535,-0.0520676129123962,-0.02808482226018295
Tabula Sapiens,enterocyte of epithelium of large intestine,4567,-0.005075048278500873,-0.13428226933386522,0.018008788694990667,-0.030663714975108586,-0.20065315796740613,-0.012694771907506477,-0.008039136303848546,0.09131670276322656,-0.08039261277333529,-0.0650869261078443,0.11377044886648159,-0.028526517938428784
Tabula Sapiens,enterocyte of epithelium proper of ileum,6477,-0.014771959237191837,-0.16122739883264248,-0.0045401315704417244,-0.1506311859549208,-0.4181467536277235,0.08784883502948154,-0.003733667973138507,0.18544725689119912,-0.07809526921606957,-0.04177618591274462,0.2505294278518223,-0.03173609386839727
Tabula Sapiens,enterocyte of epithelium proper of duodenum,13495,-0.008483900011286951,-0.15189082559355868,0.009978660824306651,-0.1371363904862949,-0.33465658809245397,0.14928059036685182,-0.035392251531912694,0.21956984538180035,-0.09759997824429684,-0.03970722555923062,0.047135725541373824,-0.03444566703679109
Tabula Sapiens,erythrocyte,14611,9.808668612234993e-05,-0.07923947977328444,-0.002535919962461216,-0.017263675285718497,-0.18743597387933003,-0.00044248511638084057,-0.0010475641072496566,-0.01564841628103561,-0.06936954054758376,-0.024677864528798645,-0.008199050491296097,-0.03688744393518331
Tabula Sapiens,tendon cell,420,-0.008613937801814507,-0.05542876209816405,-0.000856979597170026,-0.0702323461686897,-0.3025172458943868,-0.007328801104477385,-0.0074014461870926095,0.05804300884271574,0.03922834030818195,-0.043418339690268204,-0.010192992123498015,-0.03715631831951487
Tabula Sapiens,B cell,114495,-0.0022397728390639317,-0.08947621615956025,-0.01565254665136219,-0.1480174353618848,-0.13503849631423248,-0.00592897908305526,0.007176731495134871,0.05271149648306733,0.07847493623145219,-0.05966924437585275,-0.09193919205009596,-0.03723624714776848
Tabula Sapiens,pulmonary ionocyte,25,-0.0068274538591504095,-0.29443175495425367,0.10158165875577835,0.0795601424956694,-0.3559053071886302,-0.0017419816215988246,-0.03180544353229925,0.23690138927313287,-0.037780791919678425,-0.1363296910589873,0.032965710568108736,-0.03761941118562807
Tabula Sapiens,regulatory T cell,2649,-0.0011263825508413244,-0.026682353510204426,-0.02041116712418495,-0.03973208508068321,-0.2901912493361938,-0.0041742383468969186,-0.003994675268088253,0.045852667504046485,0.062198613993556306,-0.04323470313580641,-0.10386604787321023,-0.038669238248046064
Tabula Sapiens,alveolar adventitial fibroblast,1113,0.008156681705656588,-0.1264369662488044,0.003892890497343815,-0.09183677482184444,-0.5714156564676537,-0.009624069458718208,-0.00937546687410903,0.00933483345220465,0.011039419835040032,0.0026599203801171423,0.32433518591466937,-0.04084272746237256
Tabula Sapiens,glandular secretory epithelial cell,235,0.012187300070803216,-0.07181519611801074,0.07799796874171736,-0.08992772275641406,-0.5230672968321657,-0.0009122881194219955,0.07049860624430522,0.09315423812088064,0.0945311499561402,-0.11377658413909386,-0.00818423134754595,-0.04175582328898233
Tabula Sapiens,acinar cell of salivary gland,12237,0.00249912963401232,-0.2232330836810718,-0.004517605767949975,0.01905682259334268,-0.4678463643571564,-0.00549933547238738,-0.002970454370178439,0.2680937143063948,0.0026794506792949258,-0.07542893219177338,0.006528879848759425,-0.043694343525337555
Tabula Sapiens,enteroglial cell,990,-0.004513056866749369,-0.020928606526992743,-0.009729902985449315,-0.08512343947113624,-0.5491188156966008,-0.005180446024551387,-0.00623497102451934,0.30785939561092096,-0.0210655841207828,-0.013159176688557372,-0.08901810209779708,-0.04511024599020141
Tabula Sapiens,duct epithelial cell,3889,-0.0038325973764142393,-0.23456428139343255,-0.0165491862093385,-0.03471751212709723,-0.4026549003736683,-0.010978439353659315,-0.022077515862276742,0.16010150342248258,0.09205165584034042,-0.07509134933880207,0.04623974977672868,-0.045642988454103375
Tabula Sapiens,intestinal crypt stem cell of small intestine,587,-0.005546239814189544,-0.13537386538884158,-0.016295713638347677,-0.13870656707993495,-0.3171570957189321,0.09939713577819322,0.0015948733737497084,0.15499696292884052,-0.05079603004921285,-0.09745363320362366,-0.004142172906010197,-0.04631657688348263
Tabula Sapiens,radial glial cell,13,-1.573213913406317e-05,0.011569067883530015,-0.018890624522912104,-0.07368523382472819,-0.21771397556429006,-0.008348436591376622,-0.013565024571233573,-0.04338001339217107,0.17103017424792943,-0.19030415570621767,-0.13619985058110537,-0.047227618614700845
Tabula Sapiens,regular atrial cardiac myocyte,5816,0.032220603932268534,-0.06950962823568019,0.10545574894178891,0.1562730229567575,-0.5129741251903253,0.028761886653429346,0.0387627301715438,-6.4323136961697e-05,-0.2766156342033805,-0.10582087797441947,0.08346099895628453,-0.04727723610260859
Tabula Sapiens,transit amplifying cell of colon,237,-0.003967144230247048,-0.1627066176720348,0.020962665052416445,-0.037435056150232016,-0.42119334972608946,-0.010703934075208655,-8.875363298106384e-05,0.13730168870226728,0.019647449640093406,-0.12369734382478065,0.03371852571038038,-0.04983289729149239
Tabula Sapiens,basal cell of prostate epithelium,3495,-0.002312951690500045,-0.08455527286991216,-0.016879357109403397,-0.09821589925900656,-0.517503438449554,0.01782743900834459,-0.023327204161250326,0.00624654720522555,0.26592669930921947,-0.016543648835695368,-0.09449539974205758,-0.051257498781326356
Tabula Sapiens,eye photoreceptor cell,1536,0.0005878652935886446,-0.2643150381976247,0.2387347267536825,0.12147470159802154,-0.26803879435950273,-0.014415206182214505,0.004394988392355491,-0.06876527850123093,-0.20302673713789166,-0.049534028675809416,-0.0734260020131057,-0.052393527548157404
Tabula Sapiens,hematopoietic cell,100,0.002318963348865509,-0.10950375458107717,-0.0025294065736234175,-0.013823583970467263,-0.5077901496887207,-0.0064237163588404655,0.19866101011633874,0.1420985546186132,-0.15129023218154902,-0.06311828487081722,-0.07843923029090677,-0.053621802766562233
Tabula Sapiens,erythroid progenitor cell,971,-0.001916168572095316,-0.1006754823519036,-0.019140622255319956,0.1483892542315174,-0.2134097363749936,-0.014608887582202083,-0.012317072964286822,-0.06500642859682632,-0.21802202879530824,-0.1234245295336856,0.017157214866281648,-0.05481586253898386
Tabula Sapiens,mesenchymal stem cell,23499,-0.0023732254702774304,-0.1392164333110551,0.022245110479652185,-0.06929426550763085,-0.5195469137810511,-0.0018059912361100203,-0.0007064757739049521,-0.05283756949735452,0.13552320235971188,-0.07807614752283876,0.09823792097636767,-0.05525916257131736
Tabula Sapiens,retina horizontal cell,5,0.0,-0.13306958656522294,0.051840391308069236,0.09807739883661268,-0.32514653801918025,-0.02376294508576393,-0.020491528511047363,0.16794325523420206,-0.3379352122545242,-0.03445366925178456,-0.058052603772708364,-0.05591373073466796
Tabula Sapiens,luminal epithelial cell of mammary gland,15432,0.02423208242244115,-0.12041912252635484,-0.01626129415971829,-0.09696418611090935,-0.26095671839761025,-0.008212536947667529,-0.007945012439673833,-0.04167184026098186,0.08368206418072532,-0.09409176442285017,-0.08702784489183094,-0.05687601577767551
Tabula Sapiens,fibroblast,83338,0.0004269908948520136,-0.11091480633489453,0.008307418942704214,-0.048929890262096154,-0.5713725369269946,-0.008976261294913732,-0.002086079178872425,-0.029139868951377934,0.07541526031018098,-0.038839661964539474,0.09088489311732716,-0.0577476856044204
Tabula Sapiens,ionocyte,160,-0.0014089849439915267,-0.301569484736545,0.02447741186711936,-0.05161280353631198,-0.30268131875433046,-0.012970526273420546,-0.031784185208816776,0.15782661735592063,-0.008167107529006956,-0.12499547576663339,0.01674437877657639,-0.05783104352267639
Tabula Sapiens,conjunctival epithelial cell,11087,-0.003060938652081207,-0.0009637571889341556,-0.016301429320602245,-0.12998387900614958,-0.45579696000256387,-0.015675174388334517,-0.010394059623901549,0.07282352905855471,0.08110284355776043,-0.09194168126824437,-0.08911459741950023,-0.05993691856854513
Tabula Sapiens,intrahepatic cholangiocyte,665,0.050843360620109655,-0.0965626770072503,0.03876007179466941,-0.08610847892132753,-0.5369675446428792,-0.0014102043372680017,-0.05698086539318408,0.04580882900172595,0.04978689210979559,-0.04125142640987628,-0.02622942209917757,-0.060028315025878395
Tabula Sapiens,mesenchymal cell,2,0.0,-0.26761025680771355,0.0,-0.16072619905074437,0.05588333457708361,-0.005217793211340904,-0.02226695418357849,-0.04699731326729581,-0.04932099357247353,-0.1367484650124947,-0.031910617223807745,-0.06044684161385141
Tabula Sapiens,acinar cell,1345,0.001629942559419013,-0.1017322449023495,-0.007440651134844456,-0.00797990330184499,-0.41631849395685916,0.001584611709134872,0.001031223692910462,0.13185043004511265,-0.15058831340075926,-0.09678817768640972,-0.024292802566153494,-0.06082221626751306
Tabula Sapiens,serous cell of epithelium of trachea,326,-0.0036387073915977427,-0.09981765134314005,-0.005868539282697843,-0.1287231082454751,-0.3006948231210921,-0.006139240982982277,-0.012644217187321623,-0.03172100764994462,0.01675822032741242,-0.04147616331836529,-0.06162249383424375,-0.061417066548131644
Tabula Sapiens,vestibular dark cell,49,0.030118613705343127,-0.1211883077704454,-0.0130821899834032,-0.008548486258099675,-0.355444725192323,-0.01188003118244969,0.03472236667816737,-0.06799733718695705,-0.12903943193354173,-0.03519080585665674,0.00048499548965225125,-0.06154957631733762
Tabula Sapiens,paneth cell of epithelium of small intestine,1853,-0.004458765372637955,-0.11048209684366508,-0.020345284727798337,-0.12250532808220674,-0.5126745011796194,0.05190894155535521,-0.017411316095793432,0.23987316220813798,-0.06230756123341663,-0.07409320081683718,-0.045443909736212484,-0.061630896393154
Tabula Sapiens,thymic fibroblast type 1,3270,-0.00040810800017931394,-0.14499547513446914,0.02530352927955147,-0.06007467800582339,-0.518763665832146,-0.00854822192830959,-0.001558949055793818,-0.09315135554571674,-0.026877419465543284,-0.006614176382742865,0.15466941707526272,-0.061910827545082724
Tabula Sapiens,keratocyte,1001,0.0031675936602457025,-0.12872171853238468,-0.006578183763996132,-0.025476960782559288,-0.5507592207441767,-0.011207373563885702,-0.0008474351653693611,-0.0022446784452588853,-0.08305248732918286,0.013788438791212443,0.10075685988677582,-0.06283410599896179
Tabula Sapiens,melanocyte,234,0.006920591860902138,0.001169699404862612,0.009690689605834368,0.01918689881203839,-0.4546448834749877,-0.02229368210334627,-0.006227834190641983,-0.029781302618638095,-0.054818221935370615,-0.07270360462259073,-0.08905742424436458,-0.06295991577330023
Tabula Sapiens,stromal cell,3458,0.008070650082264697,-0.08359031010403012,0.005310984843013573,0.08457637359433057,-0.5434967519007645,-0.018939996313801725,-0.007270932552782296,0.08026900030043166,-0.10287960196563523,-0.08901889844192656,-0.033429322090226206,-0.06367261859537511
Tabula Sapiens,unknown,9,-0.0006566281081177293,-0.09296285608094368,0.010983590499462369,0.012721597583084943,-0.5210915985206762,-0.006957908104717113,-0.02734115178900538,0.26624973985335315,-0.1488178909924399,-0.17294134387915078,-0.021623427356003283,-0.06385798880865033
Tabula Sapiens,ventricular cardiac muscle cell,2599,0.02930920443606175,-0.11342142435274147,0.08481617832929757,0.13275994417838477,-0.5757004645580326,0.0190335567450067,0.03633437866704103,0.025875460550450313,-0.27590843618558253,-0.11432103206570438,0.04739674331567813,-0.06398417190364915
Tabula Sapiens,slow muscle cell,174,-0.0007193531316501656,-0.09829148805176385,0.00014245042760706664,0.06893757978121715,-0.4740879487717289,-0.0030120920139664643,-0.039036990826730025,0.12034604716340724,-0.2193615080628159,-0.04838256639530386,-0.01876554497618385,-0.06474831044162833
Tabula Sapiens,pancreatic acinar cell,5482,0.03140222597374577,-0.17791280501523823,-0.0017681333294667645,-0.02690180215499155,-0.312769199178759,0.035387101921980704,-0.12379557976867177,0.010831415129452238,-0.10946447695148459,-0.05175019780134554,0.013114871071089398,-0.06487514364578992
Tabula Sapiens,paneth cell of colon,217,-0.003616156555982607,-0.08738302299435019,0.0071146715721834355,-0.04711409197466093,-0.4655212459201637,-0.008490190685659373,-0.008476023463406793,0.16767313927231015,-0.06417684052397032,-0.14531094372027067,-0.05863928108678738,-0.06490363509825076
Tabula Sapiens,supporting cell of vestibular epithelium,270,-0.0017728380693329705,-0.04363709315797337,-0.03831526046584326,-0.06784750059339004,-0.47232224713872967,-0.018043811709999486,-0.00442150994583413,0.11263553681842786,-0.14203747434748543,-0.012499196782400468,-0.036329690298587874,-0.06587191688101353
Tabula Sapiens,plasma cell,27349,-0.0015928228372635977,-0.07043088706231682,-0.016406203510137798,-0.10493252393522215,-0.32778690760347223,-0.004772844122869098,-0.007347836217380314,-0.035528383688465226,0.058144842017446186,-0.12525462815803826,-0.09317166842834987,-0.06627998759509719
Tabula Sapiens,ovarian surface epithelial cell,241,-0.0019049170832787308,-0.06304620273763073,-0.002894436939198261,-0.00793297889978617,-0.6512776189819905,-0.0035728014675181566,-0.00691280214007774,0.018113151990673648,-0.0009447275359508178,-0.09671284704546801,0.0851437837078673,-0.06654021792112347
Tabula Sapiens,fast muscle cell,495,0.014573915871048367,-0.19964149491850156,-0.007078839188907296,0.0396154147845941,-0.48179926094382697,0.010748118229287987,-0.02441053972469004,0.06479764628451679,-0.1524211030957675,-0.06487125206331532,0.05978190179216415,-0.06733686299758158
Tabula Sapiens,corneal epithelial cell,4187,-0.002572344798660998,0.10219924354525822,-0.017810659047811962,-0.13573704361927721,-0.492398201012955,-0.02388137493631517,-0.007345804906711179,-0.015388061590450308,0.1886820664559289,-0.20052113480695116,-0.13875791932325546,-0.06759374854920012
Tabula Sapiens,hepatocyte,7414,-0.0044918720373777815,-0.1383892157929598,0.14097050512227907,-0.04200709792533011,-0.3917334948769147,-0.0034602520210355713,-0.0725729187270874,-0.07240331116043441,-0.06356723358071265,0.013393589293809016,-0.11270118038731297,-0.06790568019027976
Tabula Sapiens,epithelial cell,1675,-0.0007748100727157131,-0.2074558001839689,0.014836483756130753,-0.06648773317308634,-0.4105893896177633,-0.007121822054218805,-0.00011063728544234708,0.1045919393755464,-0.026025306435231987,-0.10210084750526988,-0.04894629288923552,-0.06819856509865961
Tabula Sapiens,progenitor cell of mammary luminal epithelium,1694,0.006648561845774352,-0.08946464632498774,-0.021072749368001964,-0.09984230323892937,-0.41781521450108033,-0.008020787626073873,-0.012508705307189661,-0.005745963114527464,0.11872904101890269,-0.15178235319793545,-0.07474755644773146,-0.06869297056925273
Tabula Sapiens,luminal cell of prostate epithelium,10652,-0.00337347364715163,-0.11078760060460502,-6.14611061748524e-05,-0.007225952030001287,-0.508151079370167,0.05639219576605649,-0.006030072035845695,0.09565018214116422,-0.15535442074953149,-0.09175315088206354,-0.03536513764098925,-0.06964181546902809
Tabula Sapiens,intestinal crypt stem cell of colon,1732,-0.002647392532635506,-0.13267244655269142,-0.0004173448821879269,-0.0018396687701041081,-0.5792106091253475,-0.014667697935918987,-0.010165750515898882,0.12248060719713194,-0.02658874168690928,-0.11901516857778682,-0.0021757655890418393,-0.06971999808830821
Tabula Sapiens,medullary thymic epithelial cell,43,-0.0077678723910520235,-0.18249586667050707,0.020674834840086302,-0.12598379563915638,-0.524764252817908,-0.0049661507136946476,0.010792668478909966,0.04365609731892023,0.08603698614724842,0.005754970117506697,-0.10766898057720564,-0.07152103290062294
Tabula Sapiens,theca cell,1038,-0.0034323768225576557,-0.1444835543591761,0.03917161327078662,0.17620833471062042,-0.5750559649615044,-0.02325584942919005,-0.016406843375316137,-0.05472688719040136,-0.01327112294553634,-0.08905939152901543,-0.09386536110163188,-0.0725615821575384
Tabula Sapiens,mesenchymal stem cell of adipose tissue,3777,0.0013474511075915923,-0.09614100560201966,-0.0015089967811913116,-0.04660668152687192,-0.5531311482009604,-0.00509652693329292,-0.0035419792657612227,-0.029778303136124673,-0.02438214093166613,-0.05362841709915228,0.01267494870233496,-0.072708436333374
Tabula Sapiens,stratified squamous epithelial cell,12323,-0.005870388740836376,0.021422134254254377,-0.05070586690110255,-0.11207784970957926,-0.3945850947078974,-0.03605225404999051,-0.011986613362150287,-0.07453080149920555,0.06136256481024971,-0.09646973493615585,-0.10877516450625309,-0.07347900630442425
Tabula Sapiens,mesothelial cell,350,0.015278935770188193,-0.06290797058805309,-0.008724965125330657,-0.06300311721423418,-0.6086331173649856,-0.007414775643314766,-0.007202355177806957,-0.013697373957746561,-0.009660358434809058,-0.07242024244288042,0.02991383015574911,-0.07349741000211128
Tabula Sapiens,thymic fibroblast type 2,4205,-0.0034136569255455774,-0.1454097307805461,-0.005856271479035176,-0.04538422336011211,-0.5573433635804655,-0.007071692205070739,0.001939373421798351,-0.04197034702066238,0.015672988225390372,-0.03010593196396999,-0.0009214441354983144,-0.07453311816397429
Tabula Sapiens,serous cell of epithelium of bronchus,15,-0.0006012857457002004,-0.1789069507047063,-0.05132211270703313,0.048430192884212964,-0.558339783002933,-0.005851946912395457,-0.020159776334961254,0.16454779927085167,-0.14529819369005656,-0.05567973460366743,-0.026569676749142165,-0.07543195166323008
Tabula Sapiens,salivary gland cell,850,0.019323720964110076,-0.20753599055783029,-0.026707370890955,-0.04054825385574107,-0.4054489593909067,-0.013461342840541072,-0.018721500214819303,0.05281667939471618,-0.0853166536415434,-0.09081730552151751,-0.013362982157776288,-0.07543454170116405
Tabula Sapiens,club cell,1747,-0.002722823092211906,-0.19116274154878468,-0.025966724317278835,-0.011144082318195636,-0.4402719657627188,-0.010700766508747439,-0.02045895335420835,-0.0028808673154601117,-0.06918439801225812,-0.07383901846822122,0.009237274548785146,-0.07628136964993634
Tabula Sapiens,myo-medullary thymic epithelial cell,77,0.011660923441122106,-0.27149479108069974,0.02686774119154199,0.09136925039901622,-0.5053011842362292,0.008928272580461843,-0.012349814370081022,-0.1222842791519348,-0.08533706872107144,-0.04382667180788774,0.06097368666960934,-0.0764358122805593
Tabula Sapiens,lung multiciliated epithelial cell,1209,-0.003096998805015342,-0.09484277555378698,-0.06714438362545092,0.037230435752249214,-0.5597714368916425,-0.0173855207229935,-0.06579762321015406,0.2650392234540419,-0.18523668115103512,-0.05033654430398682,-0.10349736746937512,-0.0768036065933772
Tabula Sapiens,tracheal goblet cell,232,0.006215558497431881,-0.10653107373438922,-0.0322218338218904,-0.05107278857049305,-0.5262715044720419,0.03298626986481771,0.02985765295354589,0.06298428727716981,-0.13465217422083792,-0.0996863383055677,-0.03045714300809276,-0.07716809886730434
Tabula Sapiens,sebocyte,135,0.004925775144322499,-0.09913295145676837,-0.021175384262966907,-0.0869000257725287,-0.4307572888776108,-0.005950911665244751,-0.00766088356553896,0.006217808474929365,-0.02647798882762864,-0.11552115005032507,-0.07091492288407164,-0.07757708397667563
Tabula Sapiens,mucus secreting cell,270,-0.0019625744584913334,-0.17237488043176225,-0.02901024979401242,-0.06854531838708083,-0.38124199675189124,-0.007968932108746633,-0.017317325482489883,0.002014746111525856,-0.01745209979514284,-0.13360569043235665,-0.029224967087899872,-0.07788084441984983
Tabula Sapiens,respiratory tract goblet cell,1040,-0.004193925974989096,-0.1370437444130613,-0.0391364434782344,-0.08834339038050995,-0.41888797847124254,-0.01454791604780649,-0.03768777665159387,0.061433869650240946,-0.08543952936503607,-0.11044961206784376,-0.06469001977740604,-0.08536240608886204
Tabula Sapiens,multiciliated columnar cell of tracheobronchial tree,713,-0.0033894053024212415,-0.12407596376503724,-0.05883528417853773,0.009627653932083147,-0.5359723198422207,-0.017675350421399512,-0.04856568397717355,0.13691018988582643,-0.15501716842961094,-0.03095975821235697,-0.11110572765691498,-0.08536898345161482
Tabula Sapiens,adventitial cell,1045,-5.942345095539918e-05,-0.12495067862582399,-0.005666171349683925,-0.05882355546073559,-0.5855337180803266,-0.008666198028596318,-0.0035794791089912258,0.015044875488716691,-0.07623774188200827,-0.07595513616171579,-0.01664507882445171,-0.08555202777132474
Tabula Sapiens,kidney epithelial cell,9278,0.007666573053822933,-0.0709483404133765,-0.035914586057071735,0.1602719974467796,-0.7903148545889821,0.02658015004124661,-0.025112450624761716,0.1286315710673902,-0.1834780054045253,-0.11667854985524628,-0.049772001189075155,-0.08627895422943631
Tabula Sapiens,pulmonary alveolar type 2 cell,11594,0.00026971118318067045,-0.19212641030999605,-0.0421468454718292,-0.013791538301653083,-0.7131873135240154,-0.007243634725313616,-0.03987906031616286,0.04781711756186752,-0.029273384031147986,-0.09452561872138188,0.1296488153193778,-0.08676710557609764
Tabula Sapiens,basal cell,33526,-0.0037917741825800955,-0.05760980319445591,-0.02687552240332071,-0.1388547006258765,-0.4216823356174195,-0.026315951376280247,-0.01913256320500352,-0.0558731854165882,-0.010874289532717074,-0.11327554525348438,-0.08851561437213923,-0.08752738956180596
Tabula Sapiens,stromal cell of ovary,35003,-0.003062032446709237,-0.08900809113338981,0.024550747481160325,0.04568761942750682,-0.6165846638368497,-0.0186107482493266,-0.019298941065612033,-0.015085200278846078,-0.1666440349263256,-0.07928011668040347,-0.02915717791911658,-0.0878629672389011
Tabula Sapiens,retinal pigment epithelial cell,67,0.020215197491334446,-0.2013706974773169,-0.014567161363952641,-0.04892015285275653,-0.5354837519090637,0.013302333184792453,-0.018404811039678195,0.20937453621176622,-0.24842512563336638,-0.10001875052281514,-0.08338563938541756,-0.09160763848149765
Tabula Sapiens,ciliated epithelial cell,320,-0.004183739956934005,-0.12749672029277936,-0.06037136012122572,-0.048377914164060176,-0.7020463378727435,-0.013002427611336314,-0.08380061881256551,0.24435939990099204,-0.008791497690217476,-0.10048418589575309,-0.11482606249674321,-0.09263831500121511
Tabula Sapiens,epithelial fate stem cell,2,-0.018483368470333515,0.06008414801687617,-0.030972691769420635,-0.22378300956625025,-0.4696009730687365,-0.0018323114360100589,-0.0060837016266305,0.046691226887704496,0.02636115801287814,-0.23627340111212203,-0.16670320438611919,-0.092781466228924
Tabula Sapiens,tongue muscle cell,202,0.008514116794570571,-0.1662717826282655,0.006933529288848023,-0.046133763467622685,-0.5735233393636081,-0.007332638394662281,0.005939109691840572,-0.03154349049776606,-0.13449517305142766,-0.05211378982473841,-0.042588100607234274,-0.09387412018727871
Tabula Sapiens,muscle cell,406,0.0007643243050193553,-0.17323248521273546,-0.008479913150698973,0.04980093301296826,-0.5969204927863452,-0.008233077611700801,-0.024315779582767063,0.11554508147291198,-0.2359311396999312,-0.11230684056316176,-0.042796338757239184,-0.09419142987033453
Tabula Sapiens,pulmonary alveolar type 1 cell,3116,-0.0016952539824334307,-0.18070815209990623,0.027515311508279724,0.005712420692431108,-0.6116938781791839,-0.010125189235593225,-0.022057486968443,0.013680747717503716,-0.195864209798864,-0.08941273682806478,0.02159016358301552,-0.09482347850829621
Tabula Sapiens,skeletal muscle satellite stem cell,6170,-0.0014609424876142751,-0.1461217382867015,-0.007323886387331665,-0.03656183964526055,-0.6028786362782482,-0.00764539533155586,0.006457380587440277,-0.10888038388162902,0.031735365487381484,-0.10760981754816706,-0.08856676435180423,-0.09716878710213551
Tabula Sapiens,connective tissue cell,152,0.0011858845815846796,-0.16167083353258366,-0.0005374894624477905,-0.04228328210056609,-0.6327710907416124,-0.008223386959319836,-0.002493422096104996,-0.06391246845523574,-0.11876090451290733,0.0005441438387356889,-0.04274286026821324,-0.09742415542806099
Tabula Sapiens,retinal ganglion cell,1,0.0,0.0008823501912853526,-0.044268001616001126,-0.15837457180023196,-1.0179227948188783,0.0,0.0,-0.027327338738477258,-0.4851363629102707,0.24149776776949933,-0.17051313178879873,-0.15101473488289757
