group,n_cells,ADORA1,GNAI1,GNAI2,GNAI3,GNAO1,ADCY1,ADCY5,ADCY6,ADCY8,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,PRKACA,PRKACB,CREB1,KCNJ3,KCNJ6,KCNJ9,KCNJ5,CACNA1B,CACNA1A,PLCB1,PLCB2,PLCB3,PLCB4,PRKCA,PRKCB,PRKCD,PRKCE,CALM1,CALM2,CALM3,NFKB1,RELA,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PREX1,RAC1,MAPK1,MAPK3,MAP2K1,MAP2K2,MAPK8,MAPK9,MAPK10,MAPK11,MAPK14,AKT1,AKT2,AKT3,VEGFA,NOS1,NOS2,NOS3,GUCY1A1,GUCY1B1,PRKG1,PRKG2
glial cell,20,0.07471952438354493,0.1908385396003723,0.5946179986000061,0.5771797716617584,0.0,0.2713010787963867,0.0,0.09611372053623199,0.055551576614379886,0.5752534449100495,0.16101166009902954,0.5941415727138519,0.22349488437175752,0.1853397458791733,0.2471247911453247,0.3821441411972046,0.14067050218582153,0.0,0.0,0.0,0.0,0.0,1.2310269176959991,0.07471952438354493,0.0,0.27214670181274414,1.7102595090866088,0.0,0.0,0.42782133221626284,2.087688314914703,2.5545626997947695,0.6996468484401703,0.6380642473697662,0.1505998231470585,0.29411391019821165,0.23438771963119506,0.0,1.2400615692138672,0.055551576614379886,1.1969104528427124,0.4918528228998184,0.09006523787975311,0.23311977386474608,0.6072992086410522,0.46747223734855653,0.15874657034873962,0.28568669557571413,0.0,0.1335062563419342,0.055551576614379886,0.10856217443943024,1.3368143439292908,0.0,0.0,0.0,0.0027139874175190924,0.0,0.0,0.19086084067821502,0.0
hepatic stellate cell,223,0.0,0.2036130267274754,0.9931354757916232,0.25412565122270797,0.03929090980991654,0.19220241195952412,0.43701490452471337,0.20643917968989486,0.0,0.5171593032075685,0.11295122843686775,0.34537418808103143,0.09259718669904188,0.17176677253214234,0.2386401282297656,0.3159086667554612,0.01608278131271157,0.005157947005712398,0.0,0.0,0.003875605194023372,0.13719190329714206,0.9709779777868981,0.0,0.09041179222109072,0.46760220698711585,0.41697569780318994,0.056356032867602705,0.05335165833377785,0.33600043395174994,1.6799902381383784,1.6309498500396318,0.6413480952181624,0.39524785927058337,0.1660897533989808,0.2968302441284795,0.13015808467544415,0.01383658909476926,0.44645715000383523,0.24364121024384092,1.1851506479117901,0.34771862906725415,0.28089878203622964,0.24632556275401948,0.40737640871060804,0.4496187500889526,0.1249753359721915,0.49369159995707695,0.02599864048808145,0.24615191237274306,0.21725754326234484,0.137141126153715,1.0027111111200444,0.2405028800258722,1.2013669681188236e-05,0.00512118724429554,0.06082934862829645,0.7252061457911949,0.4572986353673208,2.1523644165073277,0.0
transit amplifying cell of small intestine,34,0.0,0.13526103075812845,0.18527381122112274,0.5863637906663558,0.01001566297867719,0.0,0.0,0.14292226463337154,0.0,0.12885239545036764,0.22675654467414408,0.2693244762280408,0.0,0.06789039163028493,0.023009170504177317,0.544864923638456,0.43978483361356396,0.0,0.0,0.0,0.0,0.020367582054699167,0.14672507959253647,0.0,0.33971037671846505,0.02816169654183528,1.124729945379145,0.013871895916321698,0.34380776298177596,0.46031440531506257,1.5248939079396866,1.1570151290472817,0.4477333671906415,0.30149782142218423,0.09445264058954575,0.13566671662470875,0.40971171505310955,0.00026123968007809976,0.48682742609697227,0.0,1.0199926925056122,0.3782222130719353,0.216433724936317,0.3099857410963844,0.37625382490017834,0.4821275937206605,0.1365300714969635,0.0,0.0,0.4069043599507388,0.2201591818319524,0.14710633752538876,0.0,0.6971563688095879,0.0,0.01098458468914032,0.0,0.043888837975614214,0.0,0.3858240685042213,0.048417924958116865
luminal epithelial cell of mammary gland,15432,0.027330068802821197,0.0907562487232926,0.4022785145238992,0.6636765610065529,0.006374707179961889,0.0379208907863524,0.0011003255040735824,0.08528242017272349,0.0006610245601756391,0.5318217655733621,0.10781109030225723,0.37496061507996775,0.14360132014708174,0.18403641308695,0.0925434007738587,0.5240500664204251,0.0003920089072091486,0.0008820795283656222,0.00029054252037796844,0.00047063622034665154,0.002092424531005219,0.019001590952223108,0.4665266504678286,0.0015413991647288243,0.042167160287306306,0.06064167685184904,0.5553510318833228,0.0027533237544486943,0.10519292158064539,0.41317866885519944,1.1690350300663799,1.9769972133290403,0.3237432041830693,0.8639661789929206,0.3335528573945373,0.3794610481796146,0.35423323501262594,0.07347565330082174,0.399803195239473,0.18589831362616033,1.5129650663748624,0.4171990314995829,0.12945635940448924,0.33083198353563215,0.4516538003987757,0.8996737150406825,0.15982502392995784,0.08023536310349183,0.0027488813136389,0.276858830587922,0.23951779726937128,0.17500644721411374,0.509323151758015,0.594441466778903,0.002045951277681927,0.00027288017362866025,0.002717451589783589,0.16674016138752115,0.029861525836665747,0.10333024559396731,0.004526155145752918
ventricular cardiac muscle cell,2599,0.034032321609227006,0.11814846548496553,0.5373012936083158,0.29805280149510477,0.01931360899461788,0.07993063801937536,0.21517077956395958,0.14233886136050955,0.023423646908165997,0.8805734016382497,0.11430421940589602,0.4211053147413218,0.23504376971019877,0.5974499627965008,0.36785169985258565,0.2741634984253094,0.026757893836603756,0.00639404026807937,0.0,0.09871716142021816,0.049631586369297605,0.07262697014362823,0.40379370850478286,0.014329153856620187,0.03550548762621995,0.29639216687597647,0.21765597107870022,0.015092825330005511,0.010808337601664985,0.2411741647136904,1.2640515450745098,1.5505702817563876,1.221134591992427,0.16135671167201196,0.10521252387392838,0.2102137423790891,0.16009258740037255,0.007725726003232209,0.29071804889122677,0.05241989383059036,1.1068328172713804,0.40996097151524014,0.1642249939119692,0.3980011381796572,0.696738591878494,0.28026275737508527,0.250538427126137,0.16141119921560607,0.006739733997974638,0.21957560180012378,0.3270252720582205,0.18246022643103604,0.30326671552639733,0.41067263253517633,0.0022818074404344782,0.0012482534513513874,0.0140216308816115,0.6995248800289086,0.08195733677749223,0.3434062765487665,0.0017157021097239736
thymic fibroblast type 1,3270,0.0037698787286740924,0.12787534789572433,0.5300525046998937,0.37683652591996963,0.06493084583807429,0.14449567153184056,0.015548406245147051,0.07281695899613407,0.0023234969979032466,0.6265647258233586,0.018825523386672368,0.42306673125754074,0.05377046216153953,0.2852217470104906,0.19887285086722184,0.3324419190759688,0.002079304679089001,0.0005356001926853752,0.002150208213642832,0.0006971059042379397,0.0033037132444002576,0.029108528842984354,0.34215572252186066,0.0009745945259700857,0.07343402506743732,0.08583146745640932,0.40900308976479627,0.0021913258489847914,0.06818822997790229,0.3154260571214402,1.0647980482935542,1.1279245755723493,0.37434184398126163,0.5725248424285049,0.1847928359238744,0.36827889188713986,0.15334840535388444,0.024166813975809547,1.1075658722390458,0.0062984352447206455,0.9515609927862791,0.3918409458358718,0.2634268366962398,0.210727382799901,0.48566425714288647,0.48122941580022877,0.18732167223542473,0.8947716435890315,0.016133457112385226,0.39587559131307337,0.20829555149836643,0.21819499012891672,1.2234732858267034,0.33433547297019844,0.003056236709658888,0.00119840559244885,0.0011143098730559743,0.09027663925007579,0.05178846117188807,1.7273475343663394,0.011290794273764351
thymic fibroblast type 2,4205,0.0010084552586291265,0.03391591241045032,0.5493368200966634,0.4908393542349835,0.06574873895905957,0.023673576123649242,0.005322705040930568,0.08478851825813902,0.0013338957331835443,0.6783089609406933,0.024341824987413767,0.5185516983376955,0.06402643829690433,0.2723665667203887,0.2053701263545668,0.3840651540495411,0.0002993310957828118,0.003419113924613889,0.0015645986504843913,0.0025894542228027417,0.0028290342136455633,0.04033833097192535,0.8678731231145145,0.0005170241264043892,0.06270157511254128,0.008249257719332484,0.43688976591747525,0.006322745805192079,0.05508570792984027,0.46910955245372943,1.129397761722524,1.1609361927517812,0.3572362929263665,0.6961153298013985,0.19888754027068403,0.3736586297451387,0.11750379283419687,0.0493075627634273,1.0901741826151554,0.047896765386873985,1.0846009017454459,0.5227407190093812,0.32408935374510556,0.29615616543256146,0.5037585966085282,0.556326522554994,0.2943327058934995,0.48406693711433907,0.004845714072977037,0.40073788582782544,0.2064398075539207,0.2463884791352661,1.0579706099030521,0.528415368768463,0.005962125108301569,0.0009379674754726759,0.0024465611942032714,0.04048526774688793,0.0167890874228211,0.745827670103021,0.051875790156308874
"naive thymus-derived CD8-positive, alpha-beta T cell",1056,0.0,0.011749921423016172,0.8546806506135247,0.5030160341976266,0.19371925621773256,0.0005518437899423368,0.0011729719963940706,0.0,0.0009500421583652496,0.3673413870009509,0.2055281653548732,0.6901093278870438,0.016041970614230995,0.11085913623824264,0.6421188870162675,0.6469414428328023,0.0,0.0038829827398964853,0.002488343891772357,0.0008412053187688192,0.0030487088881658783,0.02234425717456774,0.7376166347301367,0.0764971702839389,0.012071329874522758,0.0024696867348569813,0.9270369825941144,1.577626103704626,0.07929887125889461,0.5245797584454218,2.167789171139399,1.150829174301841,0.35607711654720886,1.2284630311257911,0.18521583385088228,0.43602265440153354,0.3092779383966417,0.7064955927657358,1.3543318058505203,0.6663839934450208,0.5988763074080149,0.722367218949578,0.05918329186511762,0.5992509986866604,0.37634978917512024,0.7470168638409991,0.2144771788382169,0.005010164145267371,0.010948044389034763,0.5335370697306864,0.1653132372055993,0.19663564454425464,1.3946455012668262,0.010962975296107206,0.008348305173444025,0.0026532861996780743,0.011495835063132372,0.0,0.0,0.033974231305447494,0.01001412726261399
neuro-medullary thymic epithelial cell,135,0.10333196851942274,0.8180894003974066,0.18266230865761085,0.27725532319810653,0.2779299939120257,0.17496666378445094,0.3264056241070783,0.06148409843444824,0.4524022773460106,0.1339358647664388,0.45354930029975044,0.726644527470624,0.2361707404807762,0.0784390926361084,0.37516709786874275,0.31791733459190086,0.2628018838387948,0.6619737130624277,0.021520888363873517,0.028345011781763147,0.43496932276973016,1.4431788833053023,1.3698432074652778,0.01880683015894007,0.04613716028354786,0.8988215305187084,1.1304045518239338,0.8733890400992499,0.05581323129159433,1.0462428004653366,0.24115587870279948,0.16694074383488408,0.07200279765658908,0.34301390647888186,0.040505751857051145,0.22908093046258998,0.5816714154349433,0.4508655548095703,0.2658900614138003,0.328143400616116,0.31761908884401674,0.482272979065224,0.06300410253030282,0.4533463681185687,0.17776593808774596,0.3536574372538814,0.20948033112066763,1.0676375848275643,0.007280094535262497,0.3502682279657435,0.052673551771375865,0.10886850003842954,0.737540148805689,0.04079951180352105,0.7009266129246464,0.0381847204985442,0.026200449025189435,0.1321088437680845,0.07229837267487138,1.6268636173672146,0.2867896212471856
serous cell of epithelium of trachea,326,0.0,0.3667737560038186,0.16333730198854318,0.4290804557639397,0.0,0.0013015761148710192,0.015290941928793315,0.1533979151877889,0.0034043031967490728,0.30432710033252924,0.05829601785156625,0.3694248488344298,0.07351930156075881,0.0792888355401396,0.0827402110480092,0.2887581714823202,0.010969657839441592,0.012842024945042616,0.0,0.0023023416659583343,0.004239982622532757,0.02487472559045429,0.29538985483485497,0.005862752352755494,0.06407169092652257,1.0579854520551997,0.5026209164250848,0.009044457798355197,0.19976628375199676,0.7591301385610382,0.5298010754438996,0.35164442822977077,0.05635950920040622,0.5575784832421987,0.1238781996299884,0.35849542577573856,0.6312436179880716,0.1084373533451484,0.16754987945585895,0.002678705687903188,0.7678702886850556,0.5601922631995079,0.03422010493424772,0.4121033165352476,0.13838475224979085,0.7973571774418369,0.17932166863072868,1.0360885251519139,0.011994154495329945,0.415911566168984,0.08809572110878178,0.1385992450948142,0.10464563837811991,0.5678567462172245,0.009786094990244673,0.057458725443646955,0.0007999296202981399,0.11057816107580266,0.020211454549450083,0.03589609228760187,0.007809796719097652
hematopoietic precursor cell,2140,0.003163554777051801,0.11226142054406282,1.1257671035338785,0.5827282237115308,0.006495409089828206,0.004281183269536384,0.0012480373137465147,0.015159862342281876,0.002399036260408776,0.5359040910952559,0.09600401637710143,0.477219861467308,0.39484034743264457,0.17329724748557973,0.5457521456424321,0.7265367204897871,0.02960272074859833,0.019221081452391972,0.00013809578719540177,0.0013101012976927178,0.005033963542675304,0.03021105550159918,1.4743347952299029,0.21533407763900045,0.04515014608329702,0.1045374308791116,0.46331372127354703,1.4156727585837106,0.33246062448091596,0.9821384180372006,1.3418832796756353,1.1580439772561333,0.6926032877414026,1.125768066121039,0.13098292127947941,0.46855068741557754,0.9423581488778658,0.6684684967326227,0.733716216042777,0.8438249677141136,1.0204624140374015,0.858367078549394,0.07582318404010523,0.9314687069331374,0.33501133428555785,0.5510214190616786,0.22145072544846578,0.02698380913689872,0.004154509138838153,1.584015598475376,0.1683138571052908,0.15952002979884639,0.36292083954142634,0.12981655263455114,0.00645126232476992,0.000711353318156483,0.0012913403945548512,0.12859241449944328,0.06355593405037283,0.15657393642675096,0.05582284036083756
transit amplifying cell of colon,237,0.0,0.2149095545338176,0.13774624051927012,0.4713670865392886,0.0,0.011224850823607626,0.08438728730889815,0.17421830756754814,0.0,0.2395080031221929,0.25428272224176784,0.4747387605880383,0.06537410478551679,0.09548476275512438,0.41584953854355633,0.4080986041056959,0.01629696553769494,0.009889932624398405,0.0,0.0,0.007502885307440778,0.03522329516551666,0.04800216960504588,0.0,0.14136246085669923,0.5728198071069355,0.8008870389391098,0.06757531588590598,0.16919897477838058,0.39957568665597004,1.8438094062141226,1.5679232032993171,0.6564513477595043,0.6952425196200986,0.13171339135632737,0.18829361270751632,0.3307501444836709,0.0,0.4842256068680357,0.03612783287144915,1.3246049405653266,0.44884628258676973,0.2860198141653327,0.2840902805328369,0.5647102589345683,0.4217652497412283,0.18223853604200016,0.0,0.0,0.28402264912923175,0.19980162608472607,0.1771127503632493,0.04179111915298655,0.5338373063485834,0.012935121225405343,0.04777399497696116,0.0,0.0,0.0,0.9511365447869281,0.014343996339709448
myeloid leukocyte,1002,0.014952883481265541,0.045688301741244074,0.8145567195382185,0.7331971779554903,0.0075014168154931594,0.004965054060884579,0.0034395563388299084,0.009648830471876377,0.002621149112602432,0.44968307898668,0.03522729671405937,0.45074912150225,0.16799710396521106,0.256321332173909,0.38178573349516787,0.4198519312692973,0.004567287877172291,0.005291098368144083,0.0,0.05189459611793716,0.009134249296968806,0.0579824823581292,0.342762611107436,0.13474533181942389,0.06563841844509223,0.019077240587946423,1.0634899396382407,0.9698103818588866,0.18493350941739872,1.0930178650838887,1.0560096847320983,0.9996969066932054,0.3412899457052082,2.4258123995539194,0.11648283390227906,0.3013247215819216,0.6199076494532907,0.1996981122060688,0.9051026948197873,0.8673651699058548,0.9121109364989275,0.6853372151266315,0.06047181550138249,1.4725624789258915,0.1377018801942319,0.6281817668450331,0.10464455660231813,0.04351391573390085,0.0025300030222909892,0.4078987696451579,0.10031587920502988,0.108219003487014,0.5770432439868798,0.6505321421309146,0.006657637521892251,0.0012833345792964547,0.0021795722657810906,0.02666422534369661,0.011634040140582178,0.15171046123771134,0.002638528803865353
stromal cell of ovary,35003,0.0003213951104954815,0.17720330043836643,0.5979172139597856,0.30143099550730473,0.021440984248992385,0.0014281641656056993,0.10557479908530162,0.09743232074248546,0.0007516556738635572,0.5991773180044389,0.124737587015421,0.3027831745281208,0.38851606385747295,0.3170681038444473,0.1617801516845431,0.2971509529093935,0.0007196649058874657,0.0008053297799399787,0.0003920491550989268,0.0016120136187723173,0.0013300465014452008,0.015069078296347183,0.14869148736748905,0.00012320272923128892,0.03783361821114273,0.008294958123288093,0.6247314229929846,0.001001485180174341,0.02612074866239144,0.34115231354890563,1.427298656208932,1.4628143899049724,0.4586213341311816,0.29651855733794247,0.17126491348174622,0.31444227213560266,0.10104194874116816,0.02466672050494165,0.6778911486716317,0.011772340241014707,1.151643754196069,0.24458237877880556,0.15306486913286896,0.16488538914856404,0.47053495791320565,0.5702680702145173,0.0879893016703479,0.3799485295233623,0.009960875532829608,0.15195753345304777,0.10757363898663597,0.20661786467409937,0.8991483626180256,0.09489984215080671,0.0003876251377174045,0.0009689306329394178,0.001567172322331696,0.007045491294881546,0.020856978542289847,0.4383129011653912,0.000555401297530777
ovarian surface epithelial cell,241,0.0013628659530299334,0.24166594056172985,0.6789110330130549,0.2821796533972396,0.007882112784009751,0.003309183966569386,0.021701602767611936,0.06052442259808299,0.01168795344245879,0.7378526198913448,0.13286515439694352,0.31049546667401723,0.303321234665471,0.14419068006559033,0.19945626956298637,0.27613517815146704,0.0,0.0049536589270310774,0.0,0.015792905789687922,0.0,0.01870809773686516,0.9519171516924972,0.001408832325480291,0.03884976335580913,0.05532031534123717,0.49936355297990853,0.022050500410721013,0.0215082086962783,0.35872509271772074,1.2667972438068311,1.6896546549816844,0.35047572035017843,0.7196178540154612,0.17698835510435934,0.19967472627449828,0.15557609752006055,0.04423627892655951,0.5375738376403745,0.01270150149016954,1.344647514374919,0.30366457868908453,0.34278716734336123,0.1964174793468966,0.4884495942919086,0.5520457810880732,0.19834984808047282,0.23612274371736772,0.016346476632035124,0.37378116564137315,0.11231327749386863,0.15176110346782257,0.6868738514753793,0.26323543049982473,0.002999452634471086,0.0015594150515512806,0.0020485447402811643,0.01946531143425906,0.02764292104610269,1.3041324397835,0.011171026966878488
pancreatic acinar cell,5482,0.03398882842594496,0.01280198353609435,0.08107073726292206,0.1492059779228063,0.00020763735752043087,0.17002424903265623,0.05227994431722169,0.08849048888496307,0.00026368117384647897,0.178701578331272,0.03903564461736251,0.2926586263156294,0.08006465652483913,0.08595888686849879,0.1506871580425208,0.18892808327575705,0.059299510789152396,5.510169435095413e-05,0.0,0.10522142881157188,0.0011422929008461098,0.001277397580061547,0.9186081724504361,0.0,0.018665860926570008,0.034298455223729256,0.2443640036375929,0.0008270970468580266,0.04238678242593993,0.3048449468977997,0.6969933377613512,0.34647319352526773,0.28745293434585634,0.2198028694926627,0.07552868965027847,0.16618351421404912,0.32436538012259986,0.011484108176197896,0.10060206767809039,0.0010030210039903543,0.5683072946750957,0.3478141630796219,0.053960598545846866,0.1265579501628354,0.36315458875988055,0.27577236367594105,0.24020078329220604,0.11522284975368495,0.002657306592249601,0.18685022404227802,0.18408077605142076,0.14855163730612989,0.10179309577934936,0.1947756292001473,0.04979428310804844,6.228463574075125e-05,0.0004092416203139429,0.09354233489511483,0.039874294907974527,0.5373688405206368,0.005957661819736351
pancreatic ductal cell,2721,0.2448162530897646,0.09780749465033921,0.43730659784529413,0.34104500755322675,0.000620500764746913,0.022882920553998796,0.437802168605346,0.15220260970603888,0.0018941346598390007,0.4619541566891514,0.07582808872743023,0.3964419983538228,0.5932112472629512,0.12629891773743998,0.39414332947806374,0.47356348071015963,0.013598068261663513,0.0028085180916623217,0.0003116837169089242,0.01764417307992842,0.0017541819791152434,0.006247885785353442,0.23523102289436057,0.002731140025263979,0.03614339474499642,0.021595473238669175,1.3280892748904551,0.006812705362995334,0.19421496136317312,0.8751711375745769,1.2156253194423425,1.4161427191888878,0.5299008901134128,0.6806312103299523,0.13591052205717682,0.35914133629874245,0.47441596014015114,0.04086532789045991,0.4775787283067798,0.010615351181703208,1.2251039814835127,0.5156539420527774,0.12503480893730548,0.35419949145494073,0.379624293552344,0.688559189564776,0.26731206642621935,0.7753595576834827,0.010650442348425548,0.3336993476916043,0.22941928030768988,0.21001448766224,0.8250432201975718,0.542968404069625,0.009702067610009196,0.0009424894204782852,0.001324425633888567,0.7066639136496996,0.2896282516039281,1.0599003570651973,0.06553064536978243
pancreatic A cell,48,0.0,1.2921646038691204,0.8410824338595072,0.2539299428462982,0.6248241464296976,0.6618372797966003,0.0,0.1322772204875946,0.0,0.6781292160352071,0.2677413026491801,0.4309973418712616,0.020037595182657242,0.09915574391682942,0.4660879770914714,0.3795362909634908,1.1851596037546794,1.3580998182296753,0.0,0.0,0.3361102839310964,2.224060853322347,0.8505987723668417,0.0,0.0,0.8635724782943726,0.10050826768080394,0.0,0.01602277345955372,2.051162322362264,2.1028297742207847,1.4712944428126018,0.6314810315767924,0.4614901343981425,0.056021615862846375,0.20935243368148804,0.3522036174933116,0.026201728731393814,0.17134922742843628,0.11422541240851085,0.9570496479670206,0.2962004244327545,0.0888253649075826,0.2575041850407918,0.5312356551488241,0.5741885403792063,0.301010400056839,1.7783620357513428,0.04397531971335411,0.45396782954533893,0.23435081044832864,0.12195680290460587,1.035358190536499,0.5760624607404073,0.021147876977920532,0.0,0.0,0.4740408658981323,0.14793255304296812,0.011451136320829391,0.09019107123215993
type B pancreatic cell,102,0.0053939036294525745,0.544038594937792,0.6393035720376408,0.21484201094683478,0.5151060702754002,0.25286894919825537,0.004974210963529699,0.049252989829755296,0.0,0.4831395242728439,0.23601459054385915,0.38580715890024225,0.09918737294627171,0.12470434226241767,0.534057570438759,0.2880683272492652,0.15498684434329763,0.7746576327903598,0.0,0.00474681836717269,0.29634276558371153,1.562442368152095,0.8008034837012198,0.0,0.0036972948149138806,1.0251595740224801,0.5526124823327158,0.0,0.056619602091172165,0.7983465101204666,1.7125233575409533,1.1928171083038928,0.27120085791045545,0.23039943564171886,0.04896091888932621,0.13622483552670947,0.15863162863488292,0.006279825579886343,0.21755890986498663,0.1064364092022765,0.6564816259870342,0.2571975740731931,0.06919193735309676,0.12037685104444915,0.3939920541118173,0.5055878816866407,0.1660349263864405,1.2284172095504462,0.013450581288220836,0.2447847712273691,0.18596283127279842,0.12661703661376356,0.8706952824312097,0.5446133473340202,0.002434165892647762,0.0,0.0,0.34837061283635157,0.11013418903537825,0.006834594204145319,0.03277700555090811
pancreatic D cell,9,0.0,0.5343268712361654,0.8064596652984619,0.2505671050813463,0.6036261452568902,0.1686979267332289,0.014345351192686293,0.0859890944427914,0.0,0.6199924018647935,0.13106111023161146,0.21908261378606161,0.26360514428880477,0.181767914030287,0.6512638727823893,0.2527559995651245,0.36825952264997697,0.7374967998928494,0.0,0.0,0.2877109845479329,1.4525446891784668,0.5278168784247504,0.0,0.0,0.896653413772583,0.476298729578654,0.0,0.09775951835844252,0.9921833409203423,2.1233142217000327,1.5668664508395724,0.6833045217725966,0.2109444538752238,0.09808315833409627,0.08778186308013068,0.08657975991566975,0.012113481760025024,0.2102931472990248,0.09691081113285488,0.9602278603447808,0.3691700299580892,0.18961458735995823,0.2061916987101237,0.47047094504038495,0.42227474848429364,0.21507092979219225,1.2988638348049588,0.0,0.3069840669631958,0.14016540182961357,0.058044744862450495,0.7122547891404893,0.3827865057521396,0.031585911909739174,0.0,0.0,0.499587959713406,0.054643081294165716,0.014345351192686293,0.07107937998241848
pancreatic stellate cell,438,0.03140680961412926,0.4404359721157649,0.6576959972512232,0.4475985915149184,0.12484207055340074,0.15098777780794118,0.3356387179736133,0.28129495768786567,0.0,0.7113967303816042,0.09801643100231205,0.48617594182219137,0.277940949824847,0.3733415138911983,0.2806160237691174,0.39636441854309273,0.0010112483207493613,0.0019481561771810872,0.0,0.0023207642716359875,0.009144990139355942,0.05346219588632453,0.4856158503794779,0.0014200176550373095,0.04910093518696963,0.6850786679955922,0.5817931752362752,0.005076254883857622,0.0917159333212735,0.28801175121847356,1.5562636770614207,1.838699330477954,0.5503144767730748,0.5748952825864156,0.24115905730419507,0.5024273556117054,0.14246992678402765,0.025178107700935783,0.8815091208099775,0.04386910428739574,1.3683611421280255,0.4858521365275666,0.2511606464783351,0.2593268120669883,0.5385831646178956,0.4566926923516679,0.18123281566791882,0.6770777563526206,0.026388513715299843,0.323684082864082,0.2779811530897062,0.23346843968515527,1.1083365597137034,0.19877760350432025,0.009371249643090654,0.0,0.007457105468397271,0.8777392653569783,0.6574358961897898,2.3530688057207083,0.002657022378216051
pancreatic PP cell,2,0.0,0.8712856769561768,0.5217500329017639,0.4100148677825928,0.9975430965423584,0.0,0.0,0.4100148677825928,0.0,0.6460317373275757,0.48497018218040466,0.40012362599372864,0.0,0.24590814113616943,1.3524855375289917,0.6490769386291504,1.077239990234375,0.6322236061096191,0.0,0.24590814113616943,0.8475311994552612,1.2476547956466675,0.23906204104423523,0.0,0.0,0.23906204104423523,1.1459628343582153,0.0,0.24590814113616943,1.7533560991287231,1.4360852241516113,0.9471430778503418,0.6460317373275757,0.48497018218040466,0.0,0.4100148677825928,0.6490769386291504,0.0,0.0,0.0,0.6195033192634583,0.4100148677825928,0.0,0.23906204104423523,0.48497018218040466,0.7855254411697388,0.24590814113616943,1.5989899635314941,0.0,0.8712856769561768,0.0,0.24590814113616943,1.2476547956466675,0.24590814113616943,0.0,0.0,0.0,0.0,0.0,0.0,0.4100148677825928
myo-medullary thymic epithelial cell,77,0.019782951899937222,0.0023075713739766704,0.09410553241704965,0.17251320009107712,0.036936759174644174,0.1829777630892667,0.0,0.039267756335147015,0.0,0.7758085325166777,0.09396824589023342,0.618427438395364,0.03705569366355995,0.4647785293591487,0.4280942322371842,0.3366138284856623,0.09571485395555372,0.015194186916599026,0.0,0.0,0.02483353986368551,0.04121710921262766,0.20195556615854238,0.0,0.026932270495922533,0.03752688773266681,0.24832273458505605,0.08371863117465725,0.029488064251936875,0.7010479468803901,1.5740833654032125,0.4825287979918641,0.24588235709574316,0.5568036545406688,0.08667097463236227,0.3555110460752017,0.3231105432881937,0.04465247439099597,1.6051602549367137,0.012636780738830566,0.7307763169338177,0.7399479638446461,0.008684758242074545,0.30149395434887377,0.4073895053430037,0.5295201586438464,0.1757383718119039,0.04407059062610973,0.01427448047445966,0.4007555857881323,0.1205907239542379,0.2502013243638076,0.23176673170808074,0.059495393331948816,0.15170057717855875,0.0,0.0,0.11034088630180855,0.012162703972358208,1.0796269503506748,0.0
progenitor cell of mammary luminal epithelium,1694,0.008316185848772034,0.06883350743031418,0.4438096006195267,0.4758390036214763,0.007927766516188945,0.023753070493515716,0.00899860287500807,0.049433710442805374,0.0006192039430071078,0.4404159027823591,0.09448613523733236,0.22937835311382973,0.03810923616044496,0.13111970810287818,0.03855566770155005,0.30985486563712955,0.0,0.0,0.0005388751784350542,0.0005441209853328809,0.0,0.0021285113505799206,0.2546631994326253,0.003803574349269394,0.04681180866155883,0.03949053312839837,0.3197166595999437,0.0020951736353364155,0.11115385368554341,0.2696968087620831,1.1105289988422056,2.0862583083836217,0.37774566748347727,0.7277765969318089,0.35799307975183553,0.09846297515184567,0.10466174849934674,0.0604567679773396,0.09267912796283978,0.10868742221080145,1.2888033207079315,0.27746855621495525,0.1266458594672373,0.19571093446107796,0.5452074640053363,0.36704231631516565,0.05796719610761442,0.0049298371165251926,0.019761378255616677,0.07722196669054988,0.28060394251079174,0.1817465297868992,0.3180288902561949,0.45685595203600077,0.0008389043413903102,0.00015552011192056055,0.028553865876361075,0.04464195068780478,0.009992835091024532,0.1674475323633151,0.0
spermatid,4009,0.0009301726316745574,0.0031304461725872035,0.4705905547966295,0.010903517127661492,0.08926092820085471,0.033022620071940186,0.013001033271985566,0.004248644116811545,0.007907826515705874,0.2474386853213083,0.20206387282666735,1.5657076265901722,0.061101533314568586,0.10314184366303747,0.007605609765341824,0.39639135309810736,0.0,0.020273577813110198,0.00048486928923167504,0.016787237108839097,0.11540898898498886,0.12357071695496656,0.22818768854062735,0.004716297491258682,0.0004044179756999997,0.011579189552693452,0.05558994280842957,0.05970870731893279,0.04237906574221673,0.9692672992115396,0.24082692908241612,0.2501277148084291,2.0115562128764966,0.03007200169248098,0.014227481517568138,0.0017740698519654629,0.0677887176034099,0.010340656595475122,0.05143472315159543,0.03361980812185035,0.04181949656394451,0.023791647873248327,0.4468550954444297,0.04007177716866786,0.9024838766096596,0.28933938859733566,0.003007312283666986,0.8023619524526846,0.010328666323525974,0.005635858147065222,0.00635716849117988,0.03013906100647323,0.4607926994584451,0.0,0.0454164192426172,0.0011667865088052004,0.16052112879078714,0.005935225530763789,0.0010909883123765595,0.5244783100328947,0.04486795445873006
