dataset,source_index,cell_type,broad_cell_class,tissue,tissue_in_publication,supercluster_term,ROIGroupCoarse,ROIGroupFine,roi,shared_umap_1,shared_umap_2,adora_high_gene,ADORA1_expression,ADORA2A_expression,ADORA2B_expression,ADORA3_expression
HBCA,764845,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA1U,4.5740337,0.37347946,none,0.0,0.0,0.0,0.0
HBCA,764989,ependymal cell,,cerebral nuclei,,Ependymal,Cerebral nuclei,Amygdaloid complex,Human CMN,2.3472164,4.5146585,none,0.0,0.0,0.0,0.0
HBCA,765040,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA1U,1.453505,4.086607,none,0.0,0.0,0.0,0.0
HBCA,765041,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA1U,0.40312532,3.5214667,none,0.0,0.0,0.0,0.0
HBCA,765064,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA1U,1.265119,4.5760093,none,0.0,0.0,0.0,0.0
HBCA,765315,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA1U,2.9278586,4.664348,none,0.0,0.0,0.0,0.0
HBCA,765369,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA1U,1.7466738,4.077518,none,0.0,0.0,0.0,0.0
HBCA,765375,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA1U,2.1109266,3.75936,none,0.0,0.0,0.0,0.0
HBCA,765607,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA1U,0.6015752,4.018606,none,0.0,0.0,0.0,0.0
HBCA,765894,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA1U,-0.48960683,3.2686899,none,0.0,0.0,0.0,0.0
HBCA,765899,ependymal cell,,cerebral nuclei,,Ependymal,Cerebral nuclei,Amygdaloid complex,Human BL,0.8018896,3.8434718,none,0.0,0.0,0.0,0.0
HBCA,765926,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA1U,2.6012974,4.524156,none,0.0,0.0,0.0,0.0
HBCA,765929,ependymal cell,,cerebral nuclei,,Ependymal,Cerebral nuclei,Amygdaloid complex,Human BL,1.8270736,3.3538678,none,0.0,0.0,0.0,0.0
HBCA,765965,ependymal cell,,cerebral nuclei,,Ependymal,Cerebral nuclei,Extended amygdala,Human BNST,1.6881218,4.044207,none,0.0,0.0,0.0,0.0
HBCA,765976,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human Sub,0.2189716,4.2990417,none,0.0,0.0,0.0,0.0
HBCA,765999,ependymal cell,,cerebral nuclei,,Ependymal,Cerebral nuclei,Extended amygdala,Human BNST,2.1422215,3.4756546,none,0.0,0.0,0.0,0.0
HBCA,766014,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA1U,0.9971685,3.236116,none,0.0,0.0,0.0,0.0
HBCA,766031,ependymal cell,,cerebral nuclei,,Ependymal,Cerebral nuclei,Amygdaloid complex,Human BL,0.75646025,4.1135006,none,0.0,0.0,0.0,0.0
HBCA,766085,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human Sub,0.2556604,3.4183528,none,0.0,0.0,0.0,0.0
HBCA,766120,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA1U,0.9144642,3.9401665,none,0.0,0.0,0.0,0.0
HBCA,766183,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA1U,-0.40944448,4.151587,none,0.0,0.0,0.0,0.0
HBCA,766310,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA1U,0.93757915,4.240907,none,0.0,0.0,0.0,0.0
HBCA,766322,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human Sub,1.174426,4.076912,none,0.0,0.0,0.0,0.0
HBCA,766378,ependymal cell,,cerebral nuclei,,Ependymal,Cerebral nuclei,Extended amygdala,Human BNST,1.4499573,4.510371,none,0.0,0.0,0.0,0.0
HBCA,766528,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA3R,0.52477455,3.9345088,none,0.0,0.0,0.0,0.0
HBCA,766533,ependymal cell,,thalamic complex,,Ependymal,Thalamus,Thalamus,Human MD-Re,0.35049155,4.040156,none,0.0,0.0,0.0,0.0
HBCA,766551,ependymal cell,,thalamic complex,,Ependymal,Thalamus,Thalamus,Human ANC,0.83361244,4.189516,none,0.0,0.0,0.0,0.0
HBCA,766615,ependymal cell,,thalamic complex,,Ependymal,Thalamus,Thalamus,Human MD,1.7040844,3.0944815,none,0.0,0.0,0.0,0.0
HBCA,766728,ependymal cell,,hypothalamus,,Ependymal,Hypothalamus,Hypothalamus,Human HTHtub,0.9711706,4.4150667,none,0.0,0.0,0.0,0.0
HBCA,766756,ependymal cell,,thalamic complex,,Ependymal,Thalamus,Thalamus,Human MD,1.911401,3.7378485,none,0.0,0.0,0.0,0.0
HBCA,766785,ependymal cell,,midbrain,,Ependymal,Midbrain,Midbrain,Human IC,1.4436365,3.695615,none,0.0,0.0,0.0,0.0
HBCA,766835,ependymal cell,,hypothalamus,,Ependymal,Hypothalamus,Hypothalamus,Human MN,2.0058346,3.919743,none,0.0,0.0,0.0,0.0
HBCA,766840,ependymal cell,,cerebral nuclei,,Ependymal,Cerebral nuclei,Basal nuclei,Human CaB,1.6165001,3.1765325,none,0.0,0.0,0.0,0.0
HBCA,766842,ependymal cell,,cerebral nuclei,,Ependymal,Cerebral nuclei,Extended amygdala,Human BNST,1.3782191,4.1766143,none,0.0,0.0,0.0,0.0
HBCA,767018,ependymal cell,,cerebral nuclei,,Ependymal,Cerebral nuclei,Basal forebrain,Human SEP,1.8737497,3.1432638,none,0.0,0.0,0.0,0.0
HBCA,767083,ependymal cell,,hypothalamus,,Ependymal,Hypothalamus,Hypothalamus,Human HTHtub,-4.640367,3.7885947,none,0.0,0.0,0.0,0.0
HBCA,767092,ependymal cell,,cerebral nuclei,,Ependymal,Cerebral nuclei,Extended amygdala,Human BNST,2.1628702,4.2417593,none,0.0,0.0,0.0,0.0
HBCA,767105,ependymal cell,,cerebral nuclei,,Ependymal,Cerebral nuclei,Extended amygdala,Human BNST,1.7710409,2.8816378,none,0.0,0.0,0.0,0.0
HBCA,767116,ependymal cell,,hypothalamus,,Ependymal,Hypothalamus,Hypothalamus,Human HTHtub,1.428265,4.8498745,none,0.0,0.0,0.0,0.0
HBCA,767134,ependymal cell,,cerebral nuclei,,Ependymal,Cerebral nuclei,Basal nuclei,Human CaB,2.4286218,4.8021173,none,0.0,0.0,0.0,0.0
HBCA,767189,ependymal cell,,thalamic complex,,Ependymal,Thalamus,Thalamus,Human VA,1.4579765,3.6576617,none,0.0,0.0,0.0,0.0
HBCA,767202,ependymal cell,,hypothalamus,,Ependymal,Hypothalamus,Hypothalamus,Human MN,0.7499232,4.0369325,none,0.0,0.0,0.0,0.0
HBCA,767254,ependymal cell,,cerebral nuclei,,Ependymal,Cerebral nuclei,Extended amygdala,Human BNST,1.3592852,4.690582,none,0.0,0.0,0.0,0.0
HBCA,767298,ependymal cell,,cerebral nuclei,,Ependymal,Cerebral nuclei,Basal forebrain,Human SEP,2.4101102,3.2544196,none,0.0,0.0,0.0,0.0
HBCA,767371,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA1U,1.8961337,3.4670641,ADORA1,1.0,0.0,0.0,0.0
HBCA,767389,ependymal cell,,myelencephalon,,Ependymal,Myelencephalon,Myelencephalon,Human MoSR,2.2922187,3.009068,none,0.0,0.0,0.0,0.0
HBCA,767420,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA1C-CA3C,2.5528646,3.5580897,ADORA1,1.0,0.0,0.0,0.0
HBCA,767494,ependymal cell,,hypothalamus,,Ependymal,Hypothalamus,Hypothalamus,Human HTHpo-HTHso,2.0170672,3.2345665,none,0.0,0.0,0.0,0.0
HBCA,767626,ependymal cell,,cerebral nuclei,,Ependymal,Cerebral nuclei,Basal forebrain,Human SEP,2.0947256,3.225878,none,0.0,0.0,0.0,0.0
HBCA,767755,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA4C-DGC,2.1290638,3.8431284,none,0.0,0.0,0.0,0.0
HBCA,767776,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA1C-CA3C,1.9396147,3.4301753,none,0.0,0.0,0.0,0.0
HBCA,767812,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA1U,2.4213636,3.798717,none,0.0,0.0,0.0,0.0
HBCA,767825,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA1R-CA2R-CA3R,2.4337041,3.2185988,none,0.0,0.0,0.0,0.0
HBCA,767867,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human DGU-CA4Upy,2.1092477,3.114287,none,0.0,0.0,0.0,0.0
HBCA,767954,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human DGU-CA4Upy,2.0725377,3.1572683,none,0.0,0.0,0.0,0.0
HBCA,767962,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA1R-CA2R-CA3R,2.2227347,3.9492598,ADORA1,1.0,0.0,0.0,0.0
HBCA,768043,ependymal cell,,myelencephalon,,Ependymal,Myelencephalon,Myelencephalon,Human MoSR,2.283374,3.96495,none,0.0,0.0,0.0,0.0
HBCA,768103,ependymal cell,,myelencephalon,,Ependymal,Myelencephalon,Myelencephalon,Human MoAN,1.8839552,3.1320286,none,0.0,0.0,0.0,0.0
HBCA,768292,ependymal cell,,midbrain,,Ependymal,Midbrain,Midbrain,Human SC,2.2798848,3.158226,none,0.0,0.0,0.0,0.0
HBCA,768329,ependymal cell,,myelencephalon,,Ependymal,Myelencephalon,Myelencephalon,Human MoAN,2.4698262,3.0316432,none,0.0,0.0,0.0,0.0
HBCA,768359,ependymal cell,,myelencephalon,,Ependymal,Myelencephalon,Myelencephalon,Human MoRF-MoEN,1.8524562,3.1093132,none,0.0,0.0,0.0,0.0
HBCA,768379,ependymal cell,,cerebellum,,Ependymal,Cerebellum,Cerebellum,Human CbDN,0.8400131,2.5898256,none,0.0,0.0,0.0,0.0
HBCA,768476,ependymal cell,,hippocampal formation,,Ependymal,Hippocampus,Hippocampus,Human CA4C-DGC,2.2885132,2.9391882,none,0.0,0.0,0.0,0.0
HBCA,768591,ependymal cell,,myelencephalon,,Ependymal,Myelencephalon,Myelencephalon,Human MoSR,1.2976682,4.1614513,none,0.0,0.0,0.0,0.0
HBCA,768761,ependymal cell,,myelencephalon,,Ependymal,Myelencephalon,Myelencephalon,Human MoAN,1.086633,3.8333673,none,0.0,0.0,0.0,0.0
HBCA,768768,ependymal cell,,spinal cord,,Ependymal,Spinal cord,Spinal cord,Human SpC,3.0447297,4.6098523,none,0.0,0.0,0.0,0.0
HBCA,768825,ependymal cell,,myelencephalon,,Ependymal,Myelencephalon,Myelencephalon,Human MoRF-MoEN,0.6263546,4.180302,none,0.0,0.0,0.0,0.0
HBCA,768842,ependymal cell,,spinal cord,,Ependymal,Spinal cord,Spinal cord,Human SpC,2.27241,4.5407176,none,0.0,0.0,0.0,0.0
HBCA,768889,ependymal cell,,spinal cord,,Ependymal,Spinal cord,Spinal cord,Human SpC,2.1401446,2.9220653,none,0.0,0.0,0.0,0.0
HBCA,769174,ependymal cell,,myelencephalon,,Ependymal,Myelencephalon,Myelencephalon,Human MoAN,2.2446098,3.4145484,none,0.0,0.0,0.0,0.0
HBCA,769175,ependymal cell,,myelencephalon,,Ependymal,Myelencephalon,Myelencephalon,Human MoAN,0.56712866,-0.23153119,none,0.0,0.0,0.0,0.0
HBCA,769264,ependymal cell,,myelencephalon,,Ependymal,Myelencephalon,Myelencephalon,Human MoRF-MoEN,2.017402,2.8140018,none,0.0,0.0,0.0,0.0
HBCA,769276,ependymal cell,,myelencephalon,,Ependymal,Myelencephalon,Myelencephalon,Human MoSR,2.2229505,2.8609939,none,0.0,0.0,0.0,0.0
HBCA,769358,ependymal cell,,midbrain,,Ependymal,Midbrain,Midbrain,Human PAG-DR,2.467209,4.462063,none,0.0,0.0,0.0,0.0
HBCA,769430,ependymal cell,,myelencephalon,,Ependymal,Myelencephalon,Myelencephalon,Human MoAN,2.0170531,2.0510101,none,0.0,0.0,0.0,0.0
HBCA,769480,ependymal cell,,myelencephalon,,Ependymal,Myelencephalon,Myelencephalon,Human MoAN,0.22653453,4.7512746,none,0.0,0.0,0.0,0.0
HBCA,769548,ependymal cell,,myelencephalon,,Ependymal,Myelencephalon,Myelencephalon,Human MoAN,2.3835294,2.8677936,none,0.0,0.0,0.0,0.0
HBCA,769568,ependymal cell,,myelencephalon,,Ependymal,Myelencephalon,Myelencephalon,Human MoAN,1.8188102,4.255721,none,0.0,0.0,0.0,0.0
HBCA,769590,oligodendrocyte,,thalamic complex,,Committed oligodendrocyte precursor,Thalamus,Thalamus,Human LG,-1.2658111,2.0853786,none,0.0,0.0,0.0,0.0
HBCA,769593,oligodendrocyte,,myelencephalon,,Committed oligodendrocyte precursor,Myelencephalon,Myelencephalon,Human MoSR,-0.4478546,2.9008791,none,0.0,0.0,0.0,0.0
HBCA,769651,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.9452766,3.3064597,none,0.0,0.0,0.0,0.0
HBCA,769687,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.5253704,2.382088,none,0.0,0.0,0.0,0.0
HBCA,769871,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.9805369,3.098014,none,0.0,0.0,0.0,0.0
HBCA,770163,choroid plexus epithelial cell,,myelencephalon,,Choroid plexus,Myelencephalon,Myelencephalon,Human MoSR,-2.15616,4.2404037,none,0.0,0.0,0.0,0.0
HBCA,770216,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.25415,2.5322597,none,0.0,0.0,0.0,0.0
HBCA,770365,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.2368267,2.3371334,none,0.0,0.0,0.0,0.0
HBCA,770376,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.167655,2.335711,none,0.0,0.0,0.0,0.0
HBCA,770503,choroid plexus epithelial cell,,myelencephalon,,Choroid plexus,Myelencephalon,Myelencephalon,Human MoSR,-1.5021799,3.9439125,none,0.0,0.0,0.0,0.0
HBCA,770609,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.8201619,2.5808575,none,0.0,0.0,0.0,0.0
HBCA,770754,choroid plexus epithelial cell,,myelencephalon,,Choroid plexus,Myelencephalon,Myelencephalon,Human MoAN,-1.2343884,2.9760318,none,0.0,0.0,0.0,0.0
HBCA,770770,choroid plexus epithelial cell,,myelencephalon,,Choroid plexus,Myelencephalon,Myelencephalon,Human MoAN,-1.44708,2.8926363,none,0.0,0.0,0.0,0.0
HBCA,770835,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.3349001,2.6702044,none,0.0,0.0,0.0,0.0
HBCA,770929,choroid plexus epithelial cell,,myelencephalon,,Choroid plexus,Myelencephalon,Myelencephalon,Human MoAN,-1.2666287,3.7281914,ADORA2B,0.0,0.0,1.0,0.0
HBCA,770962,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.8413149,2.2850173,none,0.0,0.0,0.0,0.0
HBCA,771048,choroid plexus epithelial cell,,myelencephalon,,Choroid plexus,Myelencephalon,Myelencephalon,Human MoAN,-1.7536104,4.2780266,none,0.0,0.0,0.0,0.0
HBCA,771054,choroid plexus epithelial cell,,myelencephalon,,Choroid plexus,Myelencephalon,Myelencephalon,Human MoAN,-1.3263192,4.0694017,none,0.0,0.0,0.0,0.0
HBCA,771191,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.3364801,2.342532,none,0.0,0.0,0.0,0.0
HBCA,771192,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.8829393,3.4775217,none,0.0,0.0,0.0,0.0
HBCA,771207,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.7868115,2.3040419,none,0.0,0.0,0.0,0.0
HBCA,771208,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.2234273,2.7230382,none,0.0,0.0,0.0,0.0
HBCA,771379,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.4013165,2.4889293,none,0.0,0.0,0.0,0.0
HBCA,771394,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.5207717,3.3439622,none,0.0,0.0,0.0,0.0
HBCA,771490,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.1040964,3.6960125,none,0.0,0.0,0.0,0.0
HBCA,771515,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.3268654,3.0978668,none,0.0,0.0,0.0,0.0
HBCA,771700,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.5491492,2.617657,none,0.0,0.0,0.0,0.0
HBCA,771826,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.1871479,2.7242343,none,0.0,0.0,0.0,0.0
HBCA,771882,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.4165049,3.508621,none,0.0,0.0,0.0,0.0
HBCA,771936,choroid plexus epithelial cell,,hippocampal formation,,Choroid plexus,Hippocampus,Hippocampus,Human DGR-CA4Rpy,-1.2266716,2.8354828,none,0.0,0.0,0.0,0.0
HBCA,772099,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.8059614,2.4553506,none,0.0,0.0,0.0,0.0
HBCA,772367,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.1423843,2.680513,none,0.0,0.0,0.0,0.0
HBCA,772479,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.2628014,3.1735475,none,0.0,0.0,0.0,0.0
HBCA,772496,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.2918005,3.3411174,none,0.0,0.0,0.0,0.0
HBCA,772545,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.207552,2.5542903,none,0.0,0.0,0.0,0.0
HBCA,772591,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.2819574,2.2057514,none,0.0,0.0,0.0,0.0
HBCA,772787,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.5878842,3.0453064,none,0.0,0.0,0.0,0.0
HBCA,772798,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.9500638,3.9007719,none,0.0,0.0,0.0,0.0
HBCA,772878,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.5710812,2.632103,none,0.0,0.0,0.0,0.0
HBCA,772887,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.4813285,2.9152284,none,0.0,0.0,0.0,0.0
HBCA,772911,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.3528805,3.0380564,none,0.0,0.0,0.0,0.0
HBCA,773012,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.5028708,2.1799173,none,0.0,0.0,0.0,0.0
HBCA,773346,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.5488389,2.678721,none,0.0,0.0,0.0,0.0
HBCA,773429,choroid plexus epithelial cell,,myelencephalon,,Choroid plexus,Myelencephalon,Myelencephalon,Human MoAN,-1.2363578,3.4827137,none,0.0,0.0,0.0,0.0
HBCA,773448,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.6022193,3.9241424,none,0.0,0.0,0.0,0.0
HBCA,773461,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.6580082,3.8571346,none,0.0,0.0,0.0,0.0
HBCA,773546,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.4968948,3.0348113,none,0.0,0.0,0.0,0.0
HBCA,773748,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.7175943,2.3842196,none,0.0,0.0,0.0,0.0
HBCA,773756,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.6921046,3.5623891,none,0.0,0.0,0.0,0.0
HBCA,773810,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.6862633,2.4652843,none,0.0,0.0,0.0,0.0
HBCA,773887,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.1368237,3.4857147,none,0.0,0.0,0.0,0.0
HBCA,773968,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.2546663,2.9919524,none,0.0,0.0,0.0,0.0
HBCA,774036,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.2693226,2.9123256,none,0.0,0.0,0.0,0.0
HBCA,774057,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.3568878,3.6171613,none,0.0,0.0,0.0,0.0
HBCA,774209,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.3743877,4.005545,ADORA1,1.0,0.0,0.0,0.0
HBCA,774314,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.9821924,2.2110865,none,0.0,0.0,0.0,0.0
HBCA,774414,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.658944,3.0078092,none,0.0,0.0,0.0,0.0
HBCA,774428,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.53765,2.9109464,none,0.0,0.0,0.0,0.0
HBCA,774429,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.6887072,2.416036,none,0.0,0.0,0.0,0.0
HBCA,774475,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.0681314,2.26425,none,0.0,0.0,0.0,0.0
HBCA,774477,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.8001546,3.3560774,none,0.0,0.0,0.0,0.0
HBCA,774596,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.2989087,3.6511033,none,0.0,0.0,0.0,0.0
HBCA,774604,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.5291674,3.144633,none,0.0,0.0,0.0,0.0
HBCA,774665,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.8116949,3.289987,none,0.0,0.0,0.0,0.0
HBCA,774717,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.0930269,2.613786,none,0.0,0.0,0.0,0.0
HBCA,774826,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.499705,3.8835979,none,0.0,0.0,0.0,0.0
HBCA,774938,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.1164029,3.2705505,none,0.0,0.0,0.0,0.0
HBCA,774939,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.5063038,3.7260242,none,0.0,0.0,0.0,0.0
HBCA,774978,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.4222145,3.8848014,none,0.0,0.0,0.0,0.0
HBCA,775002,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.5675063,3.1246662,ADORA2B,0.0,0.0,1.0,0.0
HBCA,775170,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.2692842,2.7262168,none,0.0,0.0,0.0,0.0
HBCA,775182,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.3839567,2.8413723,none,0.0,0.0,0.0,0.0
HBCA,775194,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.159199,2.8536856,none,0.0,0.0,0.0,0.0
HBCA,775280,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.3750623,2.5188744,none,0.0,0.0,0.0,0.0
HBCA,775364,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-1.8844572,3.7808223,none,0.0,0.0,0.0,0.0
HBCA,775388,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.0242548,3.266456,none,0.0,0.0,0.0,0.0
HBCA,775413,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.3385289,3.9054067,none,0.0,0.0,0.0,0.0
HBCA,775476,choroid plexus epithelial cell,,cerebral nuclei,,Choroid plexus,Cerebral nuclei,Basal forebrain,Human SEP,-2.0397434,3.5232491,none,0.0,0.0,0.0,0.0
