dataset,source_index,cell_type,broad_cell_class,tissue,tissue_in_publication,supercluster_term,ROIGroupCoarse,ROIGroupFine,roi,shared_umap_1,shared_umap_2,adora_high_gene,ADORA1_expression,ADORA2A_expression,ADORA2B_expression,ADORA3_expression
Tabula Sapiens,223743,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.4410768,13.513404,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223754,vascular associated smooth muscle cell,contractile cell,crista ampullaris,Ear,,,,,3.7023473,14.985126,none,0.0,0.0,0.20734699,0.0
Tabula Sapiens,223767,hematopoietic cell,hematopoietic cell,crista ampullaris,Ear,,,,,5.629165,13.396352,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223771,pericyte,contractile cell,crista ampullaris,Ear,,,,,5.958558,13.546049,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223794,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.514495,13.368247,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223805,hematopoietic cell,hematopoietic cell,crista ampullaris,Ear,,,,,6.03033,13.551834,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223808,endothelial cell of vascular tree,endothelial cell,crista ampullaris,Ear,,,,,4.602345,14.330533,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223810,endothelial cell of vascular tree,endothelial cell,crista ampullaris,Ear,,,,,4.953871,14.368831,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223824,hematopoietic cell,hematopoietic cell,crista ampullaris,Ear,,,,,6.285906,14.182436,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223833,vestibular dark cell,vestibular dark cell,crista ampullaris,Ear,,,,,11.144051,8.674134,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223838,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.174607,13.790788,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223846,hematopoietic cell,hematopoietic cell,crista ampullaris,Ear,,,,,6.2731433,13.944615,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223848,hematopoietic cell,hematopoietic cell,crista ampullaris,Ear,,,,,6.194208,13.507083,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223849,hematopoietic cell,hematopoietic cell,crista ampullaris,Ear,,,,,5.768414,13.444523,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223852,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.6846676,13.460468,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223857,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.570921,13.58897,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223863,stromal cell,stromal cell,crista ampullaris,Ear,,,,,4.7695003,14.361413,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223882,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.6800756,13.444317,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223886,endothelial cell of vascular tree,endothelial cell,crista ampullaris,Ear,,,,,5.147967,14.200921,ADORA2B,0.0,0.0,0.87643826,0.0
Tabula Sapiens,223894,stromal cell,stromal cell,crista ampullaris,Ear,,,,,4.548489,14.583268,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223898,macrophage,myeloid leukocyte,crista ampullaris,Ear,,,,,18.070135,14.831299,none,0.0,0.0,0.0,0.5453013
Tabula Sapiens,223902,supporting cell of vestibular epithelium,ecto-epithelial cell,crista ampullaris,Ear,,,,,10.989247,8.762372,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223905,stromal cell,stromal cell,crista ampullaris,Ear,,,,,4.7626657,14.485081,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223908,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.6380796,13.3559065,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223911,hematopoietic cell,hematopoietic cell,crista ampullaris,Ear,,,,,6.333409,14.040409,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223912,vestibular dark cell,vestibular dark cell,crista ampullaris,Ear,,,,,11.331639,8.259509,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223914,hematopoietic cell,hematopoietic cell,crista ampullaris,Ear,,,,,6.4213843,14.201533,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223916,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.660833,13.422902,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223917,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.2913504,14.172884,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223919,stromal cell,stromal cell,crista ampullaris,Ear,,,,,4.716585,14.528992,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223927,vestibular dark cell,vestibular dark cell,crista ampullaris,Ear,,,,,10.939422,8.499685,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223934,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.3673697,13.617654,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223935,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.4637756,13.561444,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223941,endothelial cell of vascular tree,endothelial cell,crista ampullaris,Ear,,,,,4.694199,10.7487135,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223957,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.7057157,13.446913,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223958,pericyte,contractile cell,crista ampullaris,Ear,,,,,5.9500237,13.312334,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223959,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.371542,13.520509,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223961,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.5621085,13.466003,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223963,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.4725065,13.420048,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223964,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.1361923,13.629789,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223970,stromal cell,stromal cell,crista ampullaris,Ear,,,,,4.8397365,14.518065,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223971,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.503614,13.5159235,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223992,stromal cell,stromal cell,crista ampullaris,Ear,,,,,4.777237,14.483986,none,0.0,0.0,0.0,0.0
Tabula Sapiens,223995,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.525172,13.485314,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224001,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.8037734,13.441328,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224007,hematopoietic cell,hematopoietic cell,crista ampullaris,Ear,,,,,6.292167,14.063321,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224015,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.6877847,13.369996,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224021,hematopoietic cell,hematopoietic cell,crista ampullaris,Ear,,,,,5.8336496,13.481336,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224022,hematopoietic cell,hematopoietic cell,crista ampullaris,Ear,,,,,6.21703,14.1956,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224027,stromal cell,stromal cell,crista ampullaris,Ear,,,,,4.667471,14.374355,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224045,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.681723,13.352212,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224051,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.7674127,13.379302,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224052,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.4557137,13.56062,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224066,hematopoietic cell,hematopoietic cell,crista ampullaris,Ear,,,,,5.8198957,13.488153,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224076,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.6357813,13.410061,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224079,pericyte,contractile cell,crista ampullaris,Ear,,,,,6.4317665,13.415915,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224080,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.71251,13.5442505,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224102,hematopoietic cell,hematopoietic cell,crista ampullaris,Ear,,,,,5.6344137,13.641761,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224107,endothelial cell of vascular tree,endothelial cell,crista ampullaris,Ear,,,,,4.7328277,14.435317,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224110,melanocyte,melanocyte,crista ampullaris,Ear,,,,,6.70695,13.411284,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224116,stromal cell,stromal cell,crista ampullaris,Ear,,,,,4.7217035,14.376024,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224137,vascular associated smooth muscle cell,contractile cell,crista ampullaris,Ear,,,,,1.9340031,14.531969,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224197,regulatory T cell,t cell,spleen,Spleen,,,,,12.6173315,21.634008,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224253,mature NK T cell,t cell,spleen,Spleen,,,,,11.050001,20.351357,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224297,mature NK T cell,t cell,spleen,Spleen,,,,,11.206338,20.421768,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224356,monocyte,myeloid leukocyte,spleen,Spleen,,,,,15.88656,17.846853,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224397,plasma cell,lymphocyte of b lineage,spleen,Spleen,,,,,13.0706005,17.300116,none,0.0,0.0,0.21435535,0.0
Tabula Sapiens,224482,plasma cell,lymphocyte of b lineage,spleen,Spleen,,,,,13.153157,16.8682,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224585,non-classical monocyte,myeloid leukocyte,spleen,Spleen,,,,,16.404951,16.615105,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224594,regulatory T cell,t cell,spleen,Spleen,,,,,12.465141,21.591919,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224635,mature NK T cell,t cell,spleen,Spleen,,,,,10.88528,20.477003,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224646,B cell,lymphocyte of b lineage,spleen,Spleen,,,,,11.390092,18.118223,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224706,natural killer cell,innate lymphoid cell,spleen,Spleen,,,,,11.362052,20.521425,none,0.0,0.0,0.0,0.0
Tabula Sapiens,224925,B cell,lymphocyte of b lineage,spleen,Spleen,,,,,11.008503,18.098127,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225065,regulatory T cell,t cell,spleen,Spleen,,,,,12.245232,21.633255,none,0.0,1.0095215,0.0,0.0
Tabula Sapiens,225089,B cell,lymphocyte of b lineage,spleen,Spleen,,,,,11.287257,18.24676,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225167,B cell,lymphocyte of b lineage,spleen,Spleen,,,,,11.240813,18.213474,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225189,keratocyte,fibroblast,sclera,Eye,,,,,1.9298334,18.725235,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225193,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,3.257771,10.358344,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225199,keratocyte,fibroblast,sclera,Eye,,,,,2.4016366,18.105434,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225201,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,3.869685,11.695211,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225213,keratocyte,fibroblast,sclera,Eye,,,,,3.7150292,18.364956,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225217,keratocyte,fibroblast,sclera,Eye,,,,,3.4612942,18.76328,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225221,acinar cell,glandular epithelial cell,sclera,Eye,,,,,7.11016,9.134673,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225224,keratocyte,fibroblast,sclera,Eye,,,,,2.516621,18.171698,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225226,keratocyte,fibroblast,sclera,Eye,,,,,3.3542778,18.598244,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225227,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,4.2448044,11.192206,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225244,keratocyte,fibroblast,sclera,Eye,,,,,2.4469762,17.801832,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225245,microglial cell,myeloid leukocyte,sclera,Eye,,,,,16.614807,15.436062,none,0.0,0.0,0.31506103,0.0
Tabula Sapiens,225252,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,4.6601605,10.903048,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225253,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,4.3084197,10.1373625,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225262,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,4.038198,11.699631,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225266,smooth muscle cell,contractile cell,sclera,Eye,,,,,1.3926551,14.2106285,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225269,keratocyte,fibroblast,sclera,Eye,,,,,3.9165065,18.511671,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225273,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,3.276392,10.718667,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225304,keratocyte,fibroblast,sclera,Eye,,,,,2.9181082,19.147936,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225314,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,3.0411215,10.424749,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225331,acinar cell,glandular epithelial cell,sclera,Eye,,,,,7.786704,10.522908,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225334,keratocyte,fibroblast,sclera,Eye,,,,,3.177237,18.215975,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225345,keratocyte,fibroblast,sclera,Eye,,,,,3.245623,18.324362,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225348,keratocyte,fibroblast,sclera,Eye,,,,,1.8875114,18.750599,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225355,microglial cell,myeloid leukocyte,sclera,Eye,,,,,18.710707,15.482173,none,0.0,0.0,0.0,0.33993644
Tabula Sapiens,225356,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,4.682381,10.847309,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225380,acinar cell,glandular epithelial cell,sclera,Eye,,,,,8.03891,10.390093,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225396,keratocyte,fibroblast,sclera,Eye,,,,,3.3067892,18.413364,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225403,acinar cell,glandular epithelial cell,sclera,Eye,,,,,7.370424,9.344572,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225407,keratocyte,fibroblast,sclera,Eye,,,,,2.0946453,18.967108,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225409,keratocyte,fibroblast,sclera,Eye,,,,,2.092334,18.918638,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225410,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,3.4551246,10.339154,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225414,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,3.5271163,9.874521,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225417,keratocyte,fibroblast,sclera,Eye,,,,,3.3225574,18.443745,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225445,microglial cell,myeloid leukocyte,sclera,Eye,,,,,18.702902,15.500876,ADORA3,0.0,0.0,0.0,1.0933402
Tabula Sapiens,225449,keratocyte,fibroblast,sclera,Eye,,,,,3.4647925,18.446287,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225456,keratocyte,fibroblast,sclera,Eye,,,,,3.3039033,18.348862,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225460,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,4.52671,10.949247,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225483,keratocyte,fibroblast,sclera,Eye,,,,,1.8530797,19.132427,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225492,keratocyte,fibroblast,sclera,Eye,,,,,1.9659519,18.91195,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225501,keratocyte,fibroblast,sclera,Eye,,,,,2.734086,18.489372,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225512,acinar cell,glandular epithelial cell,sclera,Eye,,,,,8.166327,10.519729,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225515,keratocyte,fibroblast,sclera,Eye,,,,,2.0534353,18.691723,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225523,Schwann cell,glial cell,sclera,Eye,,,,,12.906713,10.969966,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225540,"CD4-positive, alpha-beta T cell",t cell,sclera,Eye,,,,,9.742811,21.578339,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225541,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,4.038688,11.804441,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225542,keratocyte,fibroblast,sclera,Eye,,,,,3.7271132,18.529982,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225545,acinar cell,glandular epithelial cell,sclera,Eye,,,,,6.0345645,8.856429,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225562,keratocyte,fibroblast,sclera,Eye,,,,,3.175272,18.15592,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225567,keratocyte,fibroblast,sclera,Eye,,,,,2.5707018,17.192053,ADORA2B,0.0,0.0,0.8017358,0.0
Tabula Sapiens,225590,keratocyte,fibroblast,sclera,Eye,,,,,2.8908215,19.147434,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225596,microglial cell,myeloid leukocyte,sclera,Eye,,,,,18.738726,15.468659,ADORA3,0.0,0.0,0.0,1.2639824
Tabula Sapiens,225601,keratocyte,fibroblast,sclera,Eye,,,,,3.0246427,18.628208,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225608,keratocyte,fibroblast,sclera,Eye,,,,,3.7871552,18.325203,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225612,keratocyte,fibroblast,sclera,Eye,,,,,3.4034429,18.273449,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225639,microglial cell,myeloid leukocyte,sclera,Eye,,,,,17.445423,14.857357,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225646,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,3.194609,10.677267,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225650,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,3.7766168,10.651792,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225657,microglial cell,myeloid leukocyte,sclera,Eye,,,,,18.22636,14.100429,ADORA3,0.0,0.0,0.0,1.1070157
Tabula Sapiens,225658,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,3.979395,11.739476,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225659,Schwann cell,glial cell,sclera,Eye,,,,,0.55929863,12.7480755,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225667,keratocyte,fibroblast,sclera,Eye,,,,,1.9040561,17.886711,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225670,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,3.986262,11.785671,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225679,acinar cell,glandular epithelial cell,sclera,Eye,,,,,7.009303,9.201416,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225684,conjunctival epithelial cell,conjunctival epithelial cell,sclera,Eye,,,,,8.895608,10.856083,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225685,keratocyte,fibroblast,sclera,Eye,,,,,2.9088495,18.73544,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225690,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,3.5324764,9.666748,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225701,keratocyte,fibroblast,sclera,Eye,,,,,1.823039,19.000904,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225707,keratocyte,fibroblast,sclera,Eye,,,,,3.7114563,18.494184,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225708,keratocyte,fibroblast,sclera,Eye,,,,,2.44375,18.963385,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225712,conjunctival epithelial cell,conjunctival epithelial cell,sclera,Eye,,,,,15.854595,9.44081,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225721,keratocyte,fibroblast,sclera,Eye,,,,,1.6902555,18.487257,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225722,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,3.4180365,10.873016,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225723,keratocyte,fibroblast,sclera,Eye,,,,,2.8597658,19.069756,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225733,keratocyte,fibroblast,sclera,Eye,,,,,1.7910925,17.772902,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225738,keratocyte,fibroblast,sclera,Eye,,,,,2.6711438,18.061657,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225755,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,4.3934193,11.2874565,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225767,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,3.076672,10.39718,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225777,keratocyte,fibroblast,sclera,Eye,,,,,4.240874,17.54108,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225779,keratocyte,fibroblast,sclera,Eye,,,,,3.4960792,18.11458,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225783,keratocyte,fibroblast,sclera,Eye,,,,,3.5928433,18.568836,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225784,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,3.516233,10.2855835,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225785,keratocyte,fibroblast,sclera,Eye,,,,,3.7108521,18.444847,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225786,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,3.3741753,10.572831,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225787,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,3.77037,11.663761,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225796,keratocyte,fibroblast,sclera,Eye,,,,,2.1403315,19.0471,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225801,acinar cell,glandular epithelial cell,sclera,Eye,,,,,6.5301123,9.131066,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225805,keratocyte,fibroblast,sclera,Eye,,,,,3.7632196,18.48434,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225808,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,4.772118,10.542854,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225836,keratocyte,fibroblast,sclera,Eye,,,,,3.562823,18.372341,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225843,conjunctival epithelial cell,conjunctival epithelial cell,sclera,Eye,,,,,9.392619,12.299095,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225851,keratocyte,fibroblast,sclera,Eye,,,,,3.2106578,18.60837,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225860,keratocyte,fibroblast,sclera,Eye,,,,,3.3429272,18.374605,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225870,keratocyte,fibroblast,sclera,Eye,,,,,3.5925727,18.431625,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225880,keratocyte,fibroblast,sclera,Eye,,,,,1.7710594,18.603762,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225881,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,3.6002293,10.768049,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225882,keratocyte,fibroblast,sclera,Eye,,,,,3.5151057,18.476309,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225884,muscle cell,contractile cell,sclera,Eye,,,,,19.268269,12.047373,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225890,keratocyte,fibroblast,sclera,Eye,,,,,3.0727682,18.498957,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225895,non-classical monocyte,myeloid leukocyte,sclera,Eye,,,,,16.71986,16.547672,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225899,acinar cell,glandular epithelial cell,sclera,Eye,,,,,6.1573358,8.982667,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225901,keratocyte,fibroblast,sclera,Eye,,,,,2.6000202,19.185537,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225908,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,3.1947968,10.587666,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225913,keratocyte,fibroblast,sclera,Eye,,,,,1.9485886,18.835268,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225914,keratocyte,fibroblast,sclera,Eye,,,,,3.6648169,18.270863,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225921,keratocyte,fibroblast,sclera,Eye,,,,,2.9373102,18.289103,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225922,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,4.0462475,11.702975,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225933,keratocyte,fibroblast,sclera,Eye,,,,,3.6449723,18.386612,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225947,keratocyte,fibroblast,sclera,Eye,,,,,3.0108929,18.662062,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225948,keratocyte,fibroblast,sclera,Eye,,,,,2.0583487,18.038761,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225951,keratocyte,fibroblast,sclera,Eye,,,,,1.8659123,17.820621,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225962,microglial cell,myeloid leukocyte,sclera,Eye,,,,,18.763414,15.187891,none,0.0,0.0,0.0,0.93536663
Tabula Sapiens,225968,keratocyte,fibroblast,sclera,Eye,,,,,3.0808892,18.43186,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225978,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,4.102078,11.117637,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225979,acinar cell,glandular epithelial cell,sclera,Eye,,,,,7.955052,10.5190115,none,0.0,0.0,0.0,0.0
Tabula Sapiens,225998,retinal blood vessel endothelial cell,endothelial cell,sclera,Eye,,,,,4.6973195,11.011173,none,0.0,0.0,0.0,0.0
